user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,Tag
746749,74805,True,0,9,0,0,1,12,0,0,1,0,0,9,0.0,0.0,3,0.0,0,0,3,0,0,0,2603.0,0.0,0.0,2654.0,0.0,0.0,163.0,214.0,0,0,True
1073939,74805,True,0,5,0,0,1,9,0,0,1,0,0,5,0.0,0.0,2,0.0,0,0,4,0,0,0,5081.0,0.0,0.0,82487.0,0.0,0.0,104.0,135.0,0,0,True
988503,74805,True,0,10,0,0,1,12,0,0,1,0,0,9,0.0,0.0,1,0.0,0,0,2,0,0,0,248.0,0.0,0.0,248.0,0.0,0.0,217.0,248.0,0,0,True
900293,74805,True,0,9,0,0,1,9,0,0,1,0,0,6,0.0,0.0,0,0.0,0,0,0,0,0,0,405.0,0.0,0.0,405.0,0.0,0.0,405.0,405.0,0,0,True
653880,74805,True,0,8,0,0,1,15,0,0,1,0,0,6,0.0,0.0,2,0.0,0,0,7,0,0,0,2480.0,0.0,0.0,298432.0,0.0,0.0,452.0,876.0,0,0,True
398116,74805,True,0,10,0,1,1,81,1,1,1,0,0,10,0.0,1.0,15,1.0,0,0,71,1,0,0,38570.0,0.0,34757.0,339354.0,35913.0,34757.0,470.0,2397.0,0,0,True
863724,74805,True,0,11,0,0,1,13,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,2,0,0,0,273.0,0.0,0.0,386.0,0.0,0.0,268.0,386.0,0,0,True
343480,74805,True,0,3,0,0,1,11,0,1,1,0,0,3,0.0,0.0,2,0.0,1,0,7,0,1,0,9448.0,0.0,0.0,9448.0,0.0,9194.0,163.0,287.0,0,0,True
738305,74805,True,0,6,0,0,1,9,0,0,1,0,0,6,0.0,0.0,2,0.0,0,0,3,0,0,0,229.0,0.0,0.0,229.0,0.0,0.0,157.0,229.0,0,0,True
237327,74805,True,0,10,0,0,1,23,0,0,1,0,0,5,0.0,0.0,7,0.0,0,0,13,0,0,0,829.0,0.0,0.0,7272.0,0.0,0.0,519.0,2000.0,0,0,True
51249,74805,True,0,24,0,0,1,29,0,0,1,0,0,22,0.0,0.0,2,0.0,0,0,5,0,0,0,10495.0,0.0,0.0,11830.0,0.0,0.0,705.0,915.0,0,0,True
733536,74805,True,0,8,1,0,1,23,1,0,1,0,0,6,1.0,0.0,8,0.0,0,0,15,0,0,0,280.0,57.0,0.0,94314.0,57.0,0.0,112.0,500.0,0,0,UnKnown
1042718,74805,True,0,7,0,0,1,11,0,0,1,0,0,4,0.0,0.0,2,0.0,0,0,2,0,0,0,1869.0,0.0,0.0,1869.0,0.0,0.0,118.0,196.0,0,0,True
916819,74805,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0,0,True
478114,74805,True,0,4,0,0,1,21,0,0,1,0,0,4,0.0,0.0,8,0.0,0,0,17,0,0,0,1610.0,0.0,0.0,2167.0,0.0,0.0,294.0,1346.0,0,0,True
698495,74805,True,0,22,3,1,1,28,4,1,1,0,0,12,3.0,1.0,2,1.0,0,0,5,1,0,0,17580.0,17473.0,47.0,17580.0,17473.0,47.0,817.0,1288.0,0,0,True
51538,74805,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,591.0,0.0,0.0,591.0,0.0,0.0,97.0,97.0,0,0,True
237487,74805,True,0,8,0,1,1,13,0,1,1,0,0,8,0.0,1.0,3,0.0,0,0,5,0,0,0,255286.0,0.0,55882.0,255712.0,0.0,55882.0,405.0,831.0,0,0,True
288995,74805,True,0,17,0,0,1,19,0,0,1,0,0,17,0.0,0.0,1,0.0,0,0,2,0,0,0,44051.0,0.0,0.0,44085.0,0.0,0.0,1016.0,1050.0,0,0,True
148858,74805,True,0,3,0,0,1,4,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,1,0,0,0,69.0,0.0,0.0,165.0,0.0,0.0,69.0,165.0,0,0,True
288893,74805,True,0,11,0,0,2,18,0,0,2,1,66.0,8,0.0,0.0,3,0.0,0,0,7,0,0,0,900.0,0.0,0.0,900.0,0.0,0.0,418.0,554.0,57.0,57.0,True
141145,74805,True,0,3,0,1,1,3,0,1,1,0,0,3,0.0,1.0,0,0.0,0,0,0,0,0,0,541354.0,0.0,541303.0,541354.0,0.0,541303.0,126.0,126.0,0,0,True
1050583,74805,True,0,1,0,1,1,1,0,1,1,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,166645.0,0.0,166641.0,166645.0,0.0,166641.0,4.0,4.0,0,0,True
714908,74805,True,0,11,0,0,1,34,2,0,1,0,0,11,0.0,0.0,7,1.0,0,0,21,1,0,0,306420.0,0.0,0.0,1722284.0,1433939.0,0.0,639.0,1491.0,0,0,True
319444,74805,True,0,5,0,0,1,7,0,0,1,0,0,3,0.0,0.0,1,0.0,0,0,2,0,0,0,160.0,0.0,0.0,160.0,0.0,0.0,92.0,160.0,0,0,True
982573,74805,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,112.0,0,0,True
718587,74805,True,0,27,0,0,1,30,0,0,1,0,0,25,0.0,0.0,2,0.0,0,0,3,0,0,0,894.0,0.0,0.0,1019.0,0.0,0.0,854.0,1019.0,0,0,True
881286,74805,True,0,1,0,0,1,3,0,1,1,0,0,1,0.0,0.0,2,0.0,1,0,2,0,1,0,782.0,0.0,0.0,94139.0,0.0,94205.0,48.0,114.0,0,0,True
744529,74805,True,0,5,0,0,1,9,0,0,1,0,0,3,0.0,0.0,2,0.0,0,0,4,0,0,0,515.0,0.0,0.0,1280.0,0.0,0.0,515.0,622.0,0,0,True
566383,74805,True,0,15,0,0,1,26,0,0,1,0,0,14,0.0,0.0,5,0.0,0,0,11,0,0,0,702.0,0.0,0.0,732.0,0.0,0.0,389.0,732.0,0,0,True
382995,74805,True,0,13,0,0,2,13,0,0,2,1,255.0,6,0.0,0.0,0,0.0,0,0,0,0,0,0,7973.0,0.0,0.0,7973.0,0.0,0.0,178.0,178.0,274.0,274.0,True
15904,248474,True,0,15,0,1,1,26,0,1,1,0,0,10,0.0,1.0,6,0.0,0,0,11,0,0,0,166481.0,0.0,166484.0,166645.0,0.0,166484.0,268.0,457.0,0,0,True
1109576,249484,True,0,16,0,1,1,21,0,1,1,0,0,15,0.0,1.0,1,0.0,0,0,5,0,0,0,794669.0,0.0,453978.0,794669.0,0.0,453978.0,354.0,506.0,0,0,True
116545,249484,True,0,7,0,0,1,9,0,0,1,0,0,5,0.0,0.0,1,0.0,0,0,2,0,0,0,1137.0,0.0,0.0,1176.0,0.0,0.0,194.0,233.0,0,0,True
748522,249484,True,0,7,0,0,1,31,0,0,1,0,0,7,0.0,0.0,11,0.0,0,0,24,0,0,0,23264.0,0.0,0.0,24555.0,0.0,0.0,205.0,1091.0,0,0,True
363469,249484,True,0,2,0,0,1,7,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,5,0,0,0,487.0,0.0,0.0,656.0,0.0,0.0,23.0,656.0,0,0,True
947211,249484,True,0,1,0,0,1,46,0,0,1,0,0,1,0.0,0.0,9,0.0,0,0,45,0,0,0,63.0,0.0,0.0,2810.0,0.0,0.0,63.0,1777.0,0,0,True
391043,67977,True,0,7,0,1,1,7,0,1,1,0,0,4,0.0,1.0,0,0.0,0,0,0,0,0,0,127.0,0.0,63.0,127.0,0.0,63.0,127.0,127.0,0,0,True
230536,67977,True,0,9,0,0,1,17,0,0,2,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,0,0,True
1106585,67977,True,0,14,0,0,1,15,0,0,1,0,0,13,0.0,0.0,0,0.0,0,0,0,0,0,0,1321.0,0.0,0.0,1321.0,0.0,0.0,834.0,834.0,0,0,True
930824,67977,True,0,16,0,1,1,29,0,1,2,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,63.0,0.0,-1444.0,63.0,0.0,-1444.0,63.0,63.0,0,0,True
279634,67977,True,0,6,0,0,1,11,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,3,0,0,0,426.0,0.0,0.0,426.0,0.0,0.0,285.0,426.0,0,0,True
659419,67977,True,0,4,0,0,1,6,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,91.0,0.0,0.0,91.0,0.0,0.0,91.0,91.0,0,0,True
34815,342713,True,0,1,0,0,1,53,0,2,1,0,0,1,0.0,0.0,9,0.0,2,0,41,0,2,0,81381.0,0.0,0.0,425798.0,0.0,175612.0,17.0,1023.0,0,0,True
812205,342713,True,0,13,0,0,1,19,0,0,1,0,0,8,0.0,0.0,5,0.0,0,0,6,0,0,0,2315.0,0.0,0.0,4391.0,0.0,0.0,413.0,908.0,0,0,True
302414,342713,True,0,2,0,0,1,3,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,1,0,0,0,3.0,0.0,0.0,57.0,0.0,0.0,3.0,57.0,0,0,True
357739,342713,True,0,7,0,1,1,10,0,1,1,0,0,1,0.0,1.0,3,0.0,0,0,3,0,0,0,1.0,0.0,3.0,176.0,0.0,3.0,3.0,176.0,0,0,True
384680,342713,True,0,7,1,0,1,7,1,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,-432797.0,0.0,3.0,-432797.0,0.0,3.0,3.0,0,0,True
789623,342713,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,241.0,0.0,0.0,241.0,0.0,0.0,241.0,241.0,0,0,True
27254,342713,True,0,2,0,0,1,3,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,1,0,0,0,4.0,0.0,0.0,65.0,0.0,0.0,4.0,65.0,0,0,True
131637,342713,True,0,3,0,1,1,3,0,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,55565.0,0.0,55671.0,55565.0,0.0,55671.0,121.0,121.0,0,0,True
302547,342713,True,0,4,0,0,1,11,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,6,0,0,0,189.0,0.0,0.0,1036.0,0.0,0.0,189.0,684.0,0,0,True
364038,241720,True,0,5,0,1,1,8,0,1,1,0,0,4,0.0,1.0,3,0.0,0,0,3,0,0,0,94868.0,0.0,94848.0,94868.0,0.0,94848.0,410.0,421.0,0,0,True
807709,241720,True,0,20,0,0,1,55,1,0,1,0,0,11,0.0,0.0,7,1.0,0,0,35,1,0,0,293698.0,0.0,0.0,293698.0,37279.0,0.0,288.0,2189.0,0,0,True
274516,241720,True,0,7,0,0,1,12,0,0,1,0,0,5,0.0,0.0,2,0.0,0,0,3,0,0,0,67889.0,0.0,0.0,67912.0,0.0,0.0,246.0,309.0,0,0,True
544105,241720,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,188.0,0.0,0.0,188.0,0.0,0.0,188.0,188.0,0,0,True
104355,241720,True,0,6,0,1,1,6,0,1,1,0,0,6,0.0,0.0,0,0.0,0,0,0,0,0,0,34513.0,0.0,-225.0,34513.0,0.0,-225.0,67.0,67.0,0,0,True
868867,241720,True,0,5,0,2,1,5,0,2,1,0,0,4,0.0,1.0,0,0.0,0,0,0,0,0,0,756146.0,0.0,330119.0,756146.0,0.0,330119.0,10.0,10.0,0,0,True
572551,155713,True,0,8,0,1,1,8,0,1,1,0,0,7,0.0,1.0,0,0.0,0,0,0,0,0,0,216194.0,0.0,214039.0,216194.0,0.0,214039.0,476.0,476.0,0,0,True
805104,155713,True,0,5,0,0,1,5,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,1114.0,0.0,0.0,1114.0,0.0,0.0,580.0,580.0,0,0,True
376886,155713,True,0,11,0,1,1,11,0,1,1,0,0,6,0.0,1.0,0,0.0,0,0,0,0,0,0,14244.0,0.0,14204.0,14244.0,0.0,14204.0,94.0,94.0,0,0,True
1024975,155713,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,198.0,0,0,True
399993,226122,True,0,19,0,0,1,56,0,2,3,0,0,11,0.0,0.0,8,0.0,2,1,34,0,2,1,80234.0,0.0,0.0,719416.0,0.0,396830.0,1154.0,2262.0,0,0,True
590227,226122,True,0,17,0,0,1,47,0,0,1,0,0,16,0.0,0.0,11,0.0,0,0,30,0,0,0,3007.0,0.0,0.0,3093.0,0.0,0.0,1281.0,3093.0,0,0,True
158380,226122,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,150.0,0.0,0.0,150.0,0.0,0.0,150.0,150.0,0,0,True
219312,226122,True,0,3,0,2,1,6,0,2,1,0,0,1,0.0,2.0,1,0.0,0,0,1,0,0,0,47.0,0.0,12.0,57.0,0.0,12.0,47.0,57.0,0,0,UnKnown
656033,226122,True,0,8,0,1,2,9,0,1,2,1,43295.0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,125.0,0.0,-22.0,125.0,0.0,-22.0,125.0,125.0,49.0,49.0,True
956674,226122,True,0,5,0,0,1,7,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,2,0,0,0,94.0,0.0,0.0,1016.0,0.0,0.0,94.0,115.0,0,0,True
1098882,226122,True,0,17,0,0,1,132,0,0,3,0,0,11,0.0,0.0,31,0.0,0,1,80,0,0,1,232117.0,0.0,0.0,232212.0,0.0,0.0,278.0,4748.0,0,0,True
721545,226122,True,0,20,0,1,1,27,0,1,1,0,0,20,0.0,1.0,3,0.0,0,0,7,0,0,0,18258.0,0.0,1141.0,1138104.0,0.0,1141.0,1370.0,1573.0,0,0,True
65961,226122,True,0,14,2,0,1,17,2,0,1,0,0,7,2.0,0.0,2,0.0,0,0,2,0,0,0,81154.0,81155.0,0.0,81154.0,81155.0,0.0,532.0,861.0,0,0,True
718887,226122,True,0,11,0,2,1,19,0,2,1,0,0,4,0.0,2.0,2,0.0,0,0,8,0,0,0,32062.0,0.0,31902.0,32377.0,0.0,31902.0,173.0,488.0,0,0,True
1115740,226122,True,0,7,1,0,1,33,2,0,1,0,0,6,1.0,0.0,11,1.0,0,0,26,1,0,0,2887.0,2733.0,0.0,6128.0,2733.0,0.0,383.0,1320.0,0,0,UnKnown
272574,226122,True,0,34,0,1,1,36,0,1,1,0,0,32,0.0,1.0,1,0.0,0,0,2,0,0,0,9335.0,0.0,609.0,9335.0,0.0,609.0,1442.0,1512.0,0,0,True
956122,226122,True,0,34,0,1,1,56,0,1,4,0,0,34,0.0,1.0,6,0.0,0,2,16,0,0,2,505519.0,0.0,505520.0,505519.0,0.0,505520.0,1340.0,1986.0,0,0,True
875186,226122,True,0,7,0,0,2,10,0,0,2,1,44.0,4,0.0,0.0,2,0.0,0,0,3,0,0,0,166.0,0.0,0.0,221.0,0.0,0.0,166.0,221.0,1.0,1.0,True
647033,226122,True,0,19,0,1,2,19,0,1,2,1,48435.0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,284.0,0.0,-53.0,284.0,0.0,-53.0,284.0,284.0,509.0,509.0,True
339293,226122,True,0,5,0,0,1,5,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,620.0,0.0,0.0,620.0,0.0,0.0,620.0,620.0,0,0,True
904702,226122,True,0,8,0,1,1,13,0,2,1,0,0,6,0.0,1.0,2,0.0,1,0,5,0,1,0,363235.0,0.0,363252.0,432817.0,0.0,432739.0,268.0,486.0,0,0,True
136235,226122,True,0,12,0,0,2,33,0,0,3,1,343.0,10,0.0,0.0,3,0.0,0,1,19,0,0,1,380039.0,0.0,0.0,380039.0,0.0,0.0,226.0,808.0,223.0,321.0,True
299776,226122,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,411.0,0.0,0.0,411.0,0.0,0.0,8.0,8.0,0,0,True
345648,226122,True,0,42,0,0,1,54,0,0,1,0,0,32,0.0,0.0,9,0.0,0,0,12,0,0,0,2422.0,0.0,0.0,2422.0,0.0,0.0,1314.0,1940.0,0,0,True
232992,226122,True,0,8,0,0,1,21,0,0,1,0,0,6,0.0,0.0,9,0.0,0,0,13,0,0,0,40395.0,0.0,0.0,40432.0,0.0,0.0,194.0,1057.0,0,0,True
198491,226122,True,0,15,0,6,2,59,0,13,2,1,343.0,2,0.0,0.0,1,0.0,0,0,1,0,0,0,210.0,0.0,-596.0,83309.0,0.0,-200.0,210.0,210.0,376.0,2330.0,True
830611,226122,True,0,7,0,0,1,32,0,0,3,0,0,6,0.0,0.0,6,0.0,0,2,25,0,0,2,63229.0,0.0,0.0,830979.0,0.0,0.0,320.0,1320.0,0,0,True
1080443,226122,True,0,6,0,0,1,6,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,535.0,0.0,0.0,535.0,0.0,0.0,27.0,27.0,0,0,True
462671,226122,True,0,36,0,0,1,40,0,0,1,0,0,31,0.0,0.0,1,0.0,0,0,4,0,0,0,805.0,0.0,0.0,805.0,0.0,0.0,638.0,805.0,0,0,True
6431,226122,True,0,12,0,0,1,13,0,0,1,0,0,4,0.0,0.0,1,0.0,0,0,1,0,0,0,281.0,0.0,0.0,294.0,0.0,0.0,281.0,294.0,0,0,True
1114384,226122,True,0,35,0,2,3,39,0,2,3,2,299.0,21,0.0,0.0,4,0.0,0,0,4,0,0,0,58726.0,0.0,-237.0,58726.0,0.0,-237.0,699.0,832.0,209.5,209.5,True
196026,226122,True,0,4,0,0,1,11,0,0,1,0,0,2,0.0,0.0,7,0.0,0,0,7,0,0,0,67605.0,0.0,0.0,67980.0,0.0,0.0,38.0,1048.0,0,0,True
457585,226122,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,21.0,0,0,True
943429,226122,True,0,4,0,2,1,5,0,2,1,0,0,4,0.0,2.0,1,0.0,0,0,1,0,0,0,320.0,0.0,321.0,1625.0,0.0,321.0,321.0,321.0,0,0,UnKnown
361301,226122,True,0,5,0,0,1,6,0,0,1,0,0,3,0.0,0.0,1,0.0,0,0,1,0,0,0,577.0,0.0,0.0,766.0,0.0,0.0,73.0,262.0,0,0,True
20129,226122,True,0,13,0,0,1,24,0,0,1,0,0,13,0.0,0.0,6,0.0,0,0,11,0,0,0,2123.0,0.0,0.0,2123.0,0.0,0.0,829.0,1660.0,0,0,True
251313,226122,True,0,6,0,0,1,14,0,0,1,0,0,3,0.0,0.0,4,0.0,0,0,7,0,0,0,103.0,0.0,0.0,45218.0,0.0,0.0,103.0,270.0,0,0,True
1038031,226122,True,0,10,0,1,3,15,0,1,3,2,73.0,5,0.0,1.0,3,0.0,0,0,5,0,0,0,747.0,0.0,698.0,955.0,0.0,698.0,307.0,569.0,23.0,23.0,UnKnown
1134599,226122,True,0,7,0,1,1,10,0,1,1,0,0,7,0.0,1.0,2,0.0,0,0,3,0,0,0,387870.0,0.0,387530.0,387870.0,0.0,387530.0,368.0,624.0,0,0,True
59036,226122,True,0,8,0,0,1,9,0,0,1,0,0,7,0.0,0.0,1,0.0,0,0,1,0,0,0,560.0,0.0,0.0,560.0,0.0,0.0,181.0,247.0,0,0,True
733433,226122,True,0,18,0,1,1,37,0,5,1,0,0,9,0.0,1.0,7,0.0,2,0,19,0,4,0,1165.0,0.0,483.0,22752.0,0.0,22590.0,949.0,1910.0,0,0,UnKnown
936643,226122,True,0,14,0,1,1,14,0,1,1,0,0,9,0.0,1.0,0,0.0,0,0,0,0,0,0,139.0,0.0,9.0,139.0,0.0,9.0,139.0,139.0,0,0,False
948913,226122,True,0,54,0,1,3,65,0,1,3,2,389.0,21,0.0,0.0,2,0.0,0,0,9,0,0,0,2157.0,0.0,-500.0,2157.0,0.0,-500.0,1347.0,2157.0,521.5,549.0,True
877567,226122,True,0,6,0,0,1,12,0,0,3,0,0,5,0.0,0.0,1,0.0,0,1,6,0,0,2,162.0,0.0,0.0,334.0,0.0,0.0,162.0,334.0,0,0,True
1030896,226122,True,0,6,0,0,1,8,0,0,1,0,0,6,0.0,0.0,2,0.0,0,0,2,0,0,0,1183.0,0.0,0.0,1183.0,0.0,0.0,267.0,304.0,0,0,True
547292,226122,True,0,7,0,0,2,12,0,0,2,1,47508.0,4,0.0,0.0,2,0.0,0,0,2,0,0,0,1294.0,0.0,0.0,1294.0,0.0,0.0,433.0,512.0,158.0,236.0,True
754252,226122,True,0,15,0,2,1,19,0,2,1,0,0,11,0.0,2.0,1,0.0,0,0,4,0,0,0,417.0,0.0,164.0,417.0,0.0,164.0,307.0,417.0,0,0,UnKnown
632316,226122,True,0,18,0,1,1,21,0,1,1,0,0,17,0.0,1.0,1,0.0,0,0,3,0,0,0,61199.0,0.0,58777.0,61285.0,0.0,58777.0,548.0,682.0,0,0,True
1103067,226122,True,0,3,0,0,1,5,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,1,0,0,0,183.0,0.0,0.0,267.0,0.0,0.0,183.0,267.0,0,0,True
