brand,brand_TransNum,brand_PvUser,brand_FavUser,brand_CartUser,brand_BuyUser,brand_PvNum,brand_FavNum,brand_CartNum,brand_BuyNum,brand_ViewPvUser,brand_ViewFavUser,brand_ViewCartUser,brand_ReBuyUser,brand_ReBuyNum,brand_ReBuyUserRate,brand_ReBuyNumRate,brand_AverageReBuyTimeGap,brand_PvToBuyRate,brand_FavToBuyRate,brand_CartToBuyRate,brand_AverageTimesFromPvToBuy,brand_AverageTimesFromFavToBuy,brand_AverageTimesFromCartToBuy,brand_AverageOtherNumFromPvToBuy,brand_AverageOtherNumFromFavToBuy,brand_AverageOtherNumFromCartToBuy,brand_AverageOtherNumFromBuyToBuy,brand_AverageOtherTimesFromPvToBuy,brand_AverageOtherTimesFromFavToBuy,brand_AverageOtherTimesFromCartToBuy,brand_AverageOtherTimesFromBuyToBuy,brand_AveragePvToBuyTime,brand_AverageFavToBuyTime,brand_AverageCartToBuyTime,brand_CateAveragePvToBuyTime,brand_CateAverageFavToBuyTime,brand_CateAverageCartToBuyTime,brand_AverageBrandViewTime,brand_AverageCateViewTime,brand_FraudUserNum,brand_FraudBuyNum,brand_FraudUserRate,brand_FraudNumRate,brand_AverageReBuyBrandViewTime,brand_AverageReBuyCateViewTime
152033,9,9,0,1,0,13,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85352,1996,1985,130,92,36,3966,139,101,39,1949,123,84,2,3,0.05555555555555555,1.5,23.0,0.0181360201511335,0.27692307692307694,0.391304347826087,7.805555555555555,0.19444444444444445,0.25,2.2222222222222223,0.1388888888888889,0.05555555555555555,0.027777777777777776,5.388888888888889,0.16666666666666666,0.05555555555555555,0.027777777777777776,84463.41666666667,13267.861111111111,30498.944444444445,177331.69444444444,17758.36111111111,35057.97222222222,240.97222222222223,422.47222222222223,0,0,0,0,25.0,25.0
313812,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255522,2130,2111,118,172,110,5759,128,192,121,2001,105,156,10,11,0.09090909090909091,1.1,70349.5,0.05210800568450971,0.9322033898305084,0.6395348837209303,8.163636363636364,0.14545454545454545,0.16363636363636364,3.327272727272727,0.08181818181818182,0.18181818181818182,0.03636363636363636,10.218181818181819,0.09090909090909091,0.2,0.03636363636363636,51023.44545454546,16181.081818181818,7677.163636363636,111717.68181818182,18873.963636363635,29853.02727272727,373.7818181818182,778.290909090909,3,3,0.0014064697609001407,1.0,250.7,253.5
100456,253,252,12,12,2,589,12,12,3,250,12,11,1,1,0.5,1.0,341.0,0.007936507936507936,0.16666666666666666,0.16666666666666666,7.5,0.0,0.5,5.5,0.0,0.0,0.5,9.5,0.0,0.0,0.5,150037.5,0.0,149571.5,281936.0,0.0,-67958.0,270.0,894.5,0,0,0,0,79.0,303.0
552,3144,3138,144,302,214,8984,151,313,238,2924,132,257,23,24,0.10747663551401869,1.0434782608695652,50332.434782608696,0.06819630337794774,1.4861111111111112,0.7086092715231788,5.663551401869159,0.04672897196261682,0.19158878504672897,0.6728971962616822,0.04672897196261682,0.06074766355140187,0.004672897196261682,1.7009345794392523,0.04672897196261682,0.07476635514018691,0.009345794392523364,44364.654205607476,2103.303738317757,16160.626168224298,83259.32242990655,11486.271028037383,25183.51401869159,152.16355140186917,215.51869158878506,2,2,0.0006357279084551812,1.0,128.04347826086956,128.7391304347826
278992,42,42,3,1,0,65,3,1,0,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150142,50,50,2,0,0,77,2,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100944,2,2,0,1,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197998,3,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182401,1200,1193,29,87,59,2453,30,93,64,1134,29,73,5,5,0.0847457627118644,1.0,335881.8,0.04945515507124895,2.0344827586206895,0.6781609195402298,4.271186440677966,0.0,0.22033898305084745,1.271186440677966,0.0,0.13559322033898305,0.0847457627118644,3.7457627118644066,0.0,0.13559322033898305,0.1016949152542373,48608.91525423729,0.0,13867.22033898305,94316.79661016949,0.0,16752.898305084746,162.15254237288136,319.40677966101697,2,2,0.0016638935108153079,1.0,410.0,769.4
73963,744,740,31,53,40,1985,34,68,49,700,26,47,5,9,0.125,1.8,94969.4,0.05405405405405406,1.2903225806451613,0.7547169811320755,5.375,0.125,0.175,3.65,0.15,0.1,0.075,10.45,0.175,0.1,0.075,54404.325,4584.925,5525.9,139054.65,21088.6,8730.125,234.975,675.825,0,0,0,0,187.4,1718.6
210773,78,76,6,4,0,138,6,4,0,76,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184256,4,4,1,0,0,9,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134595,2605,2581,151,227,186,8139,161,251,201,2395,140,197,13,15,0.06989247311827956,1.1538461538461537,131172.6923076923,0.07206509104998063,1.2317880794701987,0.8193832599118943,7.317204301075269,0.05913978494623656,0.1827956989247312,1.9193548387096775,0.053763440860215055,0.15053763440860216,0.010752688172043012,5.306451612903226,0.053763440860215055,0.1827956989247312,0.010752688172043012,28681.87634408602,2914.559139784946,5391.940860215053,118148.74731182796,4079.978494623656,14365.559139784946,333.8817204301075,552.0860215053764,5,5,0.0019157088122605363,1.0,342.15384615384613,361.84615384615387
348625,58,58,1,1,0,111,1,1,0,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119504,3600,3538,190,434,402,12701,218,484,428,3136,160,361,24,27,0.05970149253731343,1.125,66957.29166666667,0.11362351611079706,2.1157894736842104,0.9262672811059908,6.95771144278607,0.0945273631840796,0.208955223880597,1.873134328358209,0.07213930348258707,0.11442786069651742,0.03233830845771144,5.606965174129353,0.07462686567164178,0.12686567164179105,0.04228855721393035,63713.8184079602,18149.957711442785,23914.7960199005,106635.48507462686,26679.564676616916,32663.36815920398,295.863184079602,507.92039800995025,34,27,0.009356081452944413,0.7941176470588235,248.25,340.3333333333333
314800,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201961,78,77,4,12,3,166,4,15,4,74,3,10,1,1,0.3333333333333333,1.0,4930.0,0.03896103896103896,0.75,0.25,9.0,0.3333333333333333,0.6666666666666666,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,37232.666666666664,16039.0,13393.666666666666,82498.33333333333,16039.0,13393.666666666666,330.6666666666667,642.3333333333334,1,1,0.012658227848101266,1.0,406.0,406.0
425899,73,73,2,1,0,146,2,1,0,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437621,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215286,3,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304557,564,560,42,29,10,1150,44,38,10,550,40,23,0,0,0,0,0,0.017857142857142856,0.23809523809523808,0.3448275862068966,9.5,0.2,0.9,5.0,0.5,0.2,0.2,12.0,0.5,0.2,0.2,140242.8,1741.4,118012.4,373454.5,72889.1,168148.9,288.0,770.7,0,0,0,0,0,0
146115,168,168,6,11,4,292,6,12,6,164,6,10,2,2,0.5,1.0,164101.0,0.023809523809523808,0.6666666666666666,0.36363636363636365,3.75,0.0,0.5,5.25,0.0,0.75,0.0,15.75,0.0,1.0,0.0,583.75,0.0,298.5,931.25,0.0,398.25,77.5,412.5,0,0,0,0,876.0,1286.0
210044,436,433,24,34,24,1087,24,39,28,409,22,26,4,4,0.16666666666666666,1.0,39219.25,0.05542725173210162,1.0,0.7058823529411765,6.291666666666667,0.08333333333333333,0.25,2.2916666666666665,0.20833333333333334,0.08333333333333333,0.041666666666666664,4.541666666666667,0.20833333333333334,0.08333333333333333,0.041666666666666664,31360.291666666668,15161.25,15930.208333333334,104830.125,53786.208333333336,15947.958333333334,245.20833333333334,497.625,0,0,0,0,278.25,446.0
326123,5,5,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328726,385,383,18,38,47,1067,19,43,63,336,16,31,4,16,0.0851063829787234,4.0,35105.0,0.1227154046997389,2.611111111111111,1.236842105263158,5.212765957446808,0.0425531914893617,0.19148936170212766,2.574468085106383,0.0851063829787234,0.06382978723404255,0.02127659574468085,5.404255319148936,0.0851063829787234,0.06382978723404255,0.02127659574468085,65489.68085106383,3577.553191489362,9050.68085106383,139865.31914893616,6282.872340425532,29633.17021276596,250.70212765957447,511.78723404255317,0,0,0,0,271.25,382.75
36683,82,82,4,2,1,141,4,2,2,81,4,2,1,1,1.0,1.0,613.0,0.012195121951219513,0.25,0.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1426.0,0.0,0.0,1476.0,0.0,-2191.0,38.0,93.0,0,0,0,0,168.0,880.0
168740,8,8,0,1,0,14,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95335,1869,1847,78,159,127,5817,94,191,142,1720,68,126,13,15,0.10236220472440945,1.1538461538461537,84883.61538461539,0.06876015159718463,1.6282051282051282,0.7987421383647799,11.188976377952756,0.10236220472440945,0.3543307086614173,2.7007874015748032,0.07874015748031496,0.2755905511811024,0.07086614173228346,9.354330708661417,0.07874015748031496,0.33070866141732286,0.07874015748031496,36004.811023622045,-1762.3543307086613,27930.149606299212,122976.97637795276,-12903.692913385827,45832.220472440946,450.6377952755906,841.3307086614174,1,2,0.0005347593582887701,2.0,493.84615384615387,574.9230769230769
306043,99,97,2,10,6,306,3,10,6,91,2,10,0,0,0,0,0,0.061855670103092786,3.0,0.6,6.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.16666666666666666,6.5,0.0,0.0,0.16666666666666666,174788.33333333334,0.0,0.0,203509.83333333334,0.0,-25.0,357.1666666666667,525.3333333333334,0,0,0,0,0,0
228373,198,197,11,12,3,354,11,12,3,194,10,12,0,0,0,0,0,0.015228426395939087,0.2727272727272727,0.25,4.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21506.333333333332,17351.0,0.0,22164.333333333332,17351.0,0.0,215.0,361.3333333333333,0,0,0,0,0,0
346393,9,9,0,1,0,15,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74122,90,90,3,3,3,261,3,5,4,87,3,2,1,1,0.3333333333333333,1.0,103.0,0.03333333333333333,1.0,1.0,24.333333333333332,0.0,0.6666666666666666,7.333333333333333,0.6666666666666666,0.0,0.0,21.0,0.6666666666666666,0.0,0.0,584936.0,0.0,4981.0,891631.3333333334,136782.66666666666,4981.0,653.6666666666666,1491.6666666666667,0,0,0,0,691.0,691.0
337386,156,154,13,5,2,378,13,5,2,152,13,4,0,0,0,0,0,0.012987012987012988,0.15384615384615385,0.4,7.0,0.0,0.5,4.0,0.0,1.5,0.5,15.5,0.0,1.5,1.5,4534.0,0.0,685.5,23275.5,-30106.0,23219.5,205.5,1064.0,0,0,0,0,0,0
370203,137,136,6,9,4,260,7,10,7,132,6,8,2,3,0.5,1.5,134.5,0.029411764705882353,0.6666666666666666,0.4444444444444444,4.0,0.0,0.5,1.25,0.0,0.0,0.0,2.5,0.0,0.0,0.0,84668.5,0.0,84604.75,84744.25,0.0,84604.75,145.75,235.75,0,0,0,0,119.0,224.0
266247,30,30,2,3,0,48,3,3,0,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345805,14,14,0,0,0,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36241,987,985,66,30,9,2212,67,31,9,976,61,28,0,0,0,0,0,0.009137055837563452,0.13636363636363635,0.3,14.11111111111111,0.5555555555555556,0.1111111111111111,6.111111111111111,0.2222222222222222,0.5555555555555556,0.0,16.88888888888889,0.2222222222222222,0.8888888888888888,0.0,102282.22222222222,21316.333333333332,-48165.77777777778,269704.22222222225,21408.333333333332,-14992.444444444445,616.3333333333334,1290.0,1,1,0.0010121457489878543,1.0,0,0
302164,5,5,0,0,1,10,0,0,2,4,0,0,1,1,1.0,1.0,91.0,0.2,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0,0.0,0.0,159.0,159.0,0,0,0,0,12.0,12.0
154329,478,478,27,55,42,1383,27,59,49,436,23,45,5,7,0.11904761904761904,1.4,267791.8,0.08786610878661087,1.5555555555555556,0.7636363636363637,6.238095238095238,0.047619047619047616,0.2619047619047619,2.1666666666666665,0.11904761904761904,0.19047619047619047,0.11904761904761904,8.095238095238095,0.14285714285714285,0.21428571428571427,0.11904761904761904,49671.880952380954,-9452.238095238095,33299.52380952381,150883.2857142857,12097.690476190477,75599.88095238095,243.47619047619048,555.6904761904761,0,0,0,0,516.2,951.8
120463,813,808,44,48,28,1590,46,51,28,780,42,46,0,0,0,0,0,0.034653465346534656,0.6363636363636364,0.5833333333333334,5.642857142857143,0.07142857142857142,0.10714285714285714,3.9642857142857144,0.2857142857142857,0.2857142857142857,0.07142857142857142,13.714285714285714,0.2857142857142857,0.35714285714285715,0.07142857142857142,39872.78571428572,1779.7857142857142,35160.03571428572,146225.0357142857,47389.142857142855,60002.67857142857,245.28571428571428,735.8214285714286,0,0,0,0,0,0
412408,242,240,12,11,7,441,13,15,7,233,11,9,0,0,0,0,0,0.029166666666666667,0.5833333333333334,0.6363636363636364,12.142857142857142,0.14285714285714285,0.2857142857142857,3.2857142857142856,0.14285714285714285,0.14285714285714285,0.0,15.285714285714286,0.14285714285714285,0.14285714285714285,0.0,18942.0,11854.285714285714,9795.0,63663.71428571428,11897.142857142857,9900.42857142857,558.5714285714286,1211.4285714285713,0,0,0,0,0,0
157528,53,53,1,0,1,95,1,0,1,52,1,0,0,0,0,0,0,0.018867924528301886,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,280.0,280.0,0,0,0,0,0,0
278480,203,200,12,18,12,589,12,25,76,188,11,15,3,64,0.25,21.333333333333332,146737.33333333334,0.06,1.0,0.6666666666666666,6.166666666666667,0.08333333333333333,0.16666666666666666,8.0,0.0,0.4166666666666667,0.25,21.916666666666668,0.0,0.4166666666666667,0.25,8457.833333333334,13.333333333333334,5669.0,67518.66666666667,13.333333333333334,24145.916666666668,262.1666666666667,1256.4166666666667,0,0,0,0,1743.3333333333333,1754.3333333333333
248489,85,83,5,7,1,142,5,9,1,82,5,7,0,0,0,0,0,0.012048192771084338,0.2,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,116.0,0.0,0.0,4.0,116.0,0,0,0,0,0,0
347444,58,58,4,7,1,144,6,7,1,57,4,7,0,0,0,0,0,0.017241379310344827,0.25,0.14285714285714285,5.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,264.0,0.0,0.0,794.0,0.0,0.0,135.0,794.0,0,0,0,0,0,0
240909,21,21,1,2,0,45,1,2,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87637,1375,1369,101,101,40,3235,106,110,42,1329,97,88,2,2,0.05,1.0,121598.0,0.029218407596785977,0.39603960396039606,0.39603960396039606,8.25,0.1,0.35,2.5,0.15,0.1,0.1,6.375,0.15,0.1,0.1,139515.725,12776.675,101955.9,192287.5,19351.775,105129.9,320.375,582.575,0,0,0,0,494.5,1604.5
271431,44,44,2,5,1,105,3,7,1,43,2,4,0,0,0,0,0,0.022727272727272728,0.5,0.2,21.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,538.0,0.0,263.0,803.0,0.0,263.0,538.0,803.0,0,0,0,0,0,0
163083,123,122,2,7,2,253,2,8,2,120,2,6,0,0,0,0,0,0.01639344262295082,1.0,0.2857142857142857,5.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19292.0,0.0,19204.0,19303.0,0.0,19204.0,192.5,203.5,0,0,0,0,0,0
394616,9,9,0,1,1,18,0,1,1,8,0,0,0,0,0,0,0,0.1111111111111111,0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,28.0,0.0,43.0,834.0,0.0,578.0,43.0,834.0,0,0,0,0,0,0
304316,425,425,21,28,35,1077,21,29,38,390,21,22,3,3,0.08571428571428572,1.0,353515.6666666667,0.08235294117647059,1.6666666666666667,1.25,4.714285714285714,0.0,0.17142857142857143,3.2,0.0,0.14285714285714285,0.0,6.914285714285715,0.0,0.14285714285714285,0.0,36639.57142857143,0.0,20405.057142857142,89996.62857142858,0.0,26379.571428571428,147.28571428571428,412.57142857142856,0,0,0,0,95.0,95.0
269401,723,713,29,47,15,1367,29,55,22,698,29,44,2,7,0.13333333333333333,3.5,17725.5,0.021037868162692847,0.5172413793103449,0.3191489361702128,5.4,0.0,0.3333333333333333,2.8666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,8.466666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,48888.0,0.0,48384.26666666667,144252.53333333333,47.13333333333333,100929.66666666667,247.13333333333333,542.2666666666667,0,0,0,0,109.5,130.0
