user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,Tag
226833,320069,True,0,17,0,0,1,18,0,0,1,0,0,16,0.0,0.0,1,0.0,0,0,1,0,0,0,9825.0,0.0,0.0,266816.0,0.0,0.0,763.0,763.0,0,0,True
406933,320069,True,0,3,0,1,1,3,0,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,231925.0,0.0,231901.0,231925.0,0.0,231901.0,24.0,24.0,0,0,True
1021010,320069,True,0,1,0,0,1,8,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,7,0,0,0,73.0,0.0,0.0,135901.0,0.0,0.0,73.0,161.0,0,0,True
134228,320069,True,0,7,0,3,1,15,0,4,2,0,0,7,0.0,3.0,4,0.0,1,1,8,0,1,1,1495098.0,0.0,686936.0,1495098.0,0.0,1462414.0,175.0,259.0,0,0,True
366086,320069,True,0,8,0,0,1,124,1,2,1,0,0,8,0.0,0.0,18,0.0,2,0,49,0,2,0,209560.0,0.0,0.0,1190399.0,-263497.0,948129.0,104.0,1372.0,0,0,True
421020,320069,True,0,5,0,0,1,15,1,0,1,0,0,5,0.0,0.0,3,1.0,0,0,10,1,0,0,336.0,0.0,0.0,845095.0,844934.0,0.0,336.0,694.0,0,0,True
67509,320069,True,0,11,0,1,1,80,0,8,1,0,0,11,0.0,1.0,8,0.0,1,0,23,0,1,0,229828.0,0.0,94259.0,401292.0,0.0,229881.0,428.0,1064.0,0,0,True
718781,320069,True,0,3,0,3,1,88,1,12,5,0,0,3,0.0,3.0,12,1.0,3,2,38,1,3,2,24084.0,0.0,24796.0,453290.0,10355.0,173282.0,220.0,1685.0,0,0,True
1051759,320069,True,0,6,0,2,2,10,0,3,3,1,336383.0,3,0.0,1.0,2,0.0,1,1,3,0,1,1,277345.0,0.0,268248.0,277345.0,0.0,268248.0,271.0,430.0,3.0,15.0,True
864027,320069,True,0,6,0,0,1,8,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,2,0,0,0,7959.0,0.0,0.0,8026.0,0.0,0.0,262.0,329.0,0,0,True
148709,320069,True,0,3,0,2,1,11,0,2,2,0,0,2,0.0,2.0,5,0.0,0,0,6,0,0,0,218383.0,0.0,218371.0,932551.0,0.0,218371.0,210.0,237.0,0,0,True
722033,320069,True,0,26,0,3,1,44,0,3,2,0,0,10,0.0,3.0,2,0.0,0,0,12,0,0,0,464230.0,0.0,31501.0,723663.0,0.0,31501.0,225.0,426.0,0,0,True
80354,320069,True,0,15,0,2,4,16,0,2,4,3,32890.0,4,0.0,1.0,1,0.0,0,0,1,0,0,0,61327.0,0.0,61314.0,61327.0,0.0,61314.0,134.0,134.0,95.0,95.0,True
606311,320069,True,0,16,0,1,1,38,0,1,1,0,0,12,0.0,1.0,9,0.0,0,0,17,0,0,0,1536010.0,0.0,1535025.0,1536010.0,0.0,1535025.0,257.0,542.0,0,0,True
153135,320069,True,0,14,0,1,1,17,0,2,1,0,0,6,0.0,1.0,1,0.0,0,0,1,0,0,0,1095.0,0.0,1030.0,1095.0,0.0,1030.0,110.0,110.0,0,0,False
899631,320069,True,0,4,0,1,1,8,0,2,2,0,0,4,0.0,1.0,1,0.0,1,0,4,0,1,0,780390.0,0.0,780375.0,780390.0,0.0,780375.0,52.0,171.0,0,0,True
1115659,320069,True,0,20,0,2,1,34,0,2,2,0,0,20,0.0,2.0,5,0.0,0,1,12,0,0,1,157195.0,0.0,131326.0,157195.0,0.0,131326.0,720.0,1544.0,0,0,True
128335,320069,True,0,5,0,0,1,25,0,0,1,0,0,5,0.0,0.0,10,0.0,0,0,18,0,0,0,1676.0,0.0,0.0,88378.0,0.0,0.0,406.0,899.0,0,0,True
913735,320069,True,0,11,0,2,1,346,3,15,5,0,0,10,0.0,2.0,45,3.0,10,4,333,3,13,4,1051238.0,0.0,320149.0,1398190.0,940531.0,1398188.0,175.0,9352.0,0,0,True
228002,320069,True,0,2,0,0,1,17,0,1,1,0,0,2,0.0,0.0,5,0.0,0,0,13,0,0,0,471.0,0.0,0.0,510067.0,0.0,-507548.0,167.0,525.0,0,0,True
1127679,320069,True,0,23,0,2,1,27,0,2,1,0,0,23,0.0,2.0,3,0.0,0,0,4,0,0,0,91914.0,0.0,91438.0,91914.0,0.0,91438.0,982.0,1040.0,0,0,True
736894,320069,True,0,14,0,1,1,38,0,2,1,0,0,14,0.0,1.0,1,0.0,0,0,1,0,0,0,576209.0,0.0,575817.0,576209.0,0.0,575817.0,460.0,492.0,0,0,True
1075291,320069,True,0,4,0,0,1,6,0,0,1,0,0,4,0.0,0.0,2,0.0,0,0,2,0,0,0,155162.0,0.0,0.0,155162.0,0.0,0.0,183.0,269.0,0,0,True
206133,320069,True,0,8,0,0,1,16,0,0,1,0,0,8,0.0,0.0,4,0.0,0,0,5,0,0,0,2258.0,0.0,0.0,436607.0,0.0,0.0,258.0,490.0,0,0,True
607064,320069,True,0,2,0,0,1,11,0,0,5,0,0,2,0.0,0.0,2,0.0,0,2,2,0,0,2,10992.0,0.0,0.0,335081.0,0.0,0.0,15.0,116.0,0,0,True
1107509,320069,True,0,7,0,0,1,7,0,0,1,0,0,6,0.0,0.0,0,0.0,0,0,0,0,0,0,471.0,0.0,0.0,471.0,0.0,0.0,471.0,471.0,0,0,True
121182,320069,True,0,14,1,1,1,33,1,1,2,0,0,14,1.0,1.0,4,0.0,0,1,19,0,0,1,1293226.0,1292836.0,774205.0,1293226.0,1292836.0,774205.0,1146.0,2324.0,0,0,True
492167,320069,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,33.0,0,0,True
111122,320069,True,0,7,0,0,1,7,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,155902.0,0.0,0.0,155902.0,0.0,0.0,344.0,344.0,0,0,True
377669,320069,True,0,21,0,1,1,97,0,4,4,0,0,13,0.0,0.0,2,0.0,1,0,42,0,3,0,575.0,0.0,-116.0,1785.0,0.0,1762.0,575.0,1785.0,0,0,True
658345,320069,True,0,2,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0,0,True
81715,320069,True,0,1,0,1,1,1,0,1,1,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,237643.0,0.0,237625.0,237643.0,0.0,237625.0,18.0,18.0,0,0,True
1044294,320069,True,0,25,0,0,1,59,0,0,1,0,0,19,0.0,0.0,6,0.0,0,0,16,0,0,0,412.0,0.0,0.0,732.0,0.0,0.0,299.0,732.0,0,0,True
284179,320069,True,0,2,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,1064.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0,0,True
1090531,320069,True,0,3,0,0,1,32,0,0,8,0,0,3,0.0,0.0,6,0.0,0,1,25,0,0,7,3604.0,0.0,0.0,803327.0,0.0,0.0,206.0,1477.0,0,0,True
295701,320069,True,0,17,0,0,1,64,4,0,1,0,0,16,0.0,0.0,10,3.0,0,0,46,3,0,0,13622.0,0.0,0.0,524530.0,524444.0,0.0,808.0,2539.0,0,0,True
583249,320069,True,0,2,0,0,1,4,0,0,1,0,0,1,0.0,0.0,2,0.0,0,0,2,0,0,0,230.0,0.0,0.0,265500.0,0.0,0.0,230.0,291.0,0,0,True
63673,320069,True,0,55,0,3,2,88,0,3,2,1,218550.0,10,0.0,0.0,6,0.0,0,0,11,0,0,0,432016.0,0.0,-205804.0,585035.0,0.0,-205804.0,431.0,814.0,1211.0,1894.0,True
38723,320069,True,0,4,0,2,1,43,0,5,2,0,0,2,0.0,2.0,9,0.0,1,1,39,0,3,1,261606.0,0.0,261572.0,266320.0,0.0,264998.0,42.0,1273.0,0,0,True
688819,320069,True,0,11,0,0,1,11,0,0,1,0,0,10,0.0,0.0,0,0.0,0,0,0,0,0,0,302164.0,0.0,0.0,302164.0,0.0,0.0,257.0,257.0,0,0,True
971321,320069,True,0,1,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,1006.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0,0,True
308580,320069,True,0,21,0,0,1,24,0,0,1,0,0,20,0.0,0.0,2,0.0,0,0,2,0,0,0,737514.0,0.0,0.0,737514.0,0.0,0.0,611.0,744.0,0,0,True
450209,320069,True,0,21,0,0,2,34,0,0,3,1,20159.0,17,0.0,0.0,2,0.0,0,1,13,0,0,1,791523.0,0.0,0.0,791825.0,0.0,0.0,248.0,784.0,69.0,69.0,True
663546,320069,True,0,4,0,0,1,8,0,0,1,0,0,4,0.0,0.0,2,0.0,0,0,4,0,0,0,282.0,0.0,0.0,282.0,0.0,0.0,191.0,282.0,0,0,True
258463,320069,True,0,6,0,0,1,34,0,1,1,0,0,5,0.0,0.0,6,0.0,1,0,18,0,1,0,31544.0,0.0,0.0,724492.0,0.0,1780.0,161.0,634.0,0,0,True
880088,320069,True,0,2,0,0,1,9,0,0,1,0,0,2,0.0,0.0,5,0.0,0,0,7,0,0,0,1230.0,0.0,0.0,591691.0,0.0,0.0,47.0,162.0,0,0,True
642859,320069,True,0,37,2,2,1,93,3,5,5,0,0,29,2.0,1.0,11,0.0,2,1,12,0,2,1,293548.0,293549.0,250134.0,294115.0,293549.0,250134.0,788.0,1134.0,0,0,True
961395,320069,True,0,6,0,1,2,19,0,1,2,1,920564.0,5,0.0,1.0,7,0.0,0,0,11,0,0,0,28996.0,0.0,693304.0,693323.0,0.0,693304.0,559.0,657.0,0.0,0.0,True
777262,320069,True,0,7,0,0,1,35,0,0,1,0,0,2,0.0,0.0,8,0.0,0,0,10,0,0,0,205850.0,0.0,0.0,845240.0,0.0,0.0,86.0,273.0,0,0,True
1108983,320069,True,0,12,0,1,1,21,0,1,1,0,0,12,0.0,1.0,4,0.0,0,0,9,0,0,0,346750.0,0.0,346737.0,617825.0,0.0,346737.0,1008.0,1265.0,0,0,True
677182,320069,True,0,25,0,0,1,45,1,0,1,0,0,21,0.0,0.0,7,1.0,0,0,11,1,0,0,874902.0,0.0,0.0,874902.0,228780.0,0.0,573.0,857.0,0,0,True
817383,320069,True,0,6,0,0,1,22,0,0,2,0,0,6,0.0,0.0,5,0.0,0,1,16,0,0,1,951.0,0.0,0.0,185958.0,0.0,0.0,333.0,1151.0,0,0,True
1139621,320069,True,0,2,0,2,1,5,0,2,1,0,0,2,0.0,2.0,3,0.0,0,0,3,0,0,0,1635664.0,0.0,1635647.0,1635664.0,0.0,1635647.0,25.0,309.0,0,0,True
231085,320069,True,0,7,0,0,1,7,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,800.0,0.0,0.0,800.0,0.0,0.0,42.0,42.0,0,0,True
311066,320069,True,0,9,0,4,1,9,0,4,1,0,0,9,0.0,4.0,0,0.0,0,0,0,0,0,0,502757.0,0.0,502726.0,502757.0,0.0,502726.0,209.0,209.0,0,0,True
277521,320069,True,0,17,0,0,1,26,0,0,1,0,0,17,0.0,0.0,4,0.0,0,0,9,0,0,0,58912.0,0.0,0.0,348734.0,0.0,0.0,679.0,1012.0,0,0,True
825375,320069,True,0,13,0,3,1,39,0,7,1,0,0,9,0.0,1.0,11,0.0,3,0,16,0,3,0,176013.0,0.0,175968.0,770449.0,0.0,770442.0,579.0,1717.0,0,0,True
318816,320069,True,0,9,0,0,1,12,0,1,1,0,0,5,0.0,0.0,2,0.0,1,0,2,0,1,0,64517.0,0.0,0.0,64517.0,0.0,311.0,105.0,369.0,0,0,True
789607,320069,True,0,11,1,0,1,18,1,0,1,0,0,10,1.0,0.0,3,0.0,0,0,4,0,0,0,74077.0,1242.0,0.0,74077.0,1242.0,0.0,314.0,462.0,0,0,True
712182,320069,True,0,6,1,0,1,15,4,3,1,0,0,5,1.0,0.0,4,3.0,3,0,9,3,3,0,842898.0,842895.0,0.0,1017137.0,842985.0,720268.0,483.0,717.0,0,0,True
1033781,320069,True,0,6,0,0,1,6,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,96.0,0.0,0.0,96.0,0.0,0.0,96.0,96.0,0,0,True
230244,320069,True,0,34,0,0,1,39,0,0,1,0,0,34,0.0,0.0,1,0.0,0,0,5,0,0,0,21386.0,0.0,0.0,21386.0,0.0,0.0,1255.0,1515.0,0,0,True
606508,320069,True,0,7,0,0,1,10,0,0,1,0,0,5,0.0,0.0,1,0.0,0,0,1,0,0,0,16795.0,0.0,0.0,16795.0,0.0,0.0,92.0,309.0,0,0,True
190665,320069,True,0,4,0,1,1,10,0,2,1,0,0,4,0.0,1.0,1,0.0,0,0,1,0,0,0,67073.0,0.0,67055.0,67073.0,0.0,67055.0,42.0,42.0,0,0,True
656739,320069,True,0,14,1,2,1,17,1,2,1,0,0,14,1.0,2.0,1,0.0,0,0,3,0,0,0,138413.0,138146.0,138098.0,138424.0,138146.0,138098.0,412.0,440.0,0,0,True
789265,320069,True,0,6,0,0,1,9,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,3,0,0,0,501045.0,0.0,0.0,501045.0,0.0,0.0,373.0,423.0,0,0,True
218973,320069,True,0,11,0,2,1,42,0,7,1,0,0,11,0.0,2.0,8,0.0,2,0,28,0,5,0,485452.0,0.0,485471.0,1193742.0,0.0,485544.0,329.0,1639.0,0,0,True
379820,320069,True,0,27,0,0,2,55,0,0,3,1,334.0,20,0.0,0.0,13,0.0,0,1,26,0,0,1,1425.0,0.0,0.0,2082.0,0.0,0.0,500.0,1399.0,332.0,332.0,True
986122,320069,True,0,3,0,0,1,83,0,0,2,0,0,2,0.0,0.0,7,0.0,0,1,79,0,0,1,46.0,0.0,0.0,875217.0,0.0,0.0,46.0,1188.0,0,0,True
46689,320069,True,0,2,0,1,1,3,0,1,1,0,0,2,0.0,1.0,1,0.0,0,0,1,0,0,0,157286.0,0.0,157272.0,599503.0,0.0,157272.0,14.0,14.0,0,0,True
849118,320069,True,0,6,0,0,1,9,0,0,2,0,0,6,0.0,0.0,2,0.0,0,1,3,0,0,1,328.0,0.0,0.0,1006955.0,0.0,0.0,328.0,366.0,0,0,True
565813,320069,True,0,7,0,0,1,7,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,324.0,0.0,0.0,324.0,0.0,0.0,324.0,324.0,0,0,True
917690,320069,True,0,9,0,1,1,26,0,1,1,0,0,9,0.0,1.0,8,0.0,0,0,16,0,0,0,803817.0,0.0,803787.0,803817.0,0.0,803787.0,363.0,654.0,0,0,True
662853,320069,True,0,12,0,0,1,21,0,0,1,0,0,12,0.0,0.0,3,0.0,0,0,9,0,0,0,1267.0,0.0,0.0,1615.0,0.0,0.0,232.0,580.0,0,0,True
395325,320069,True,0,42,0,6,1,108,1,17,1,0,0,40,0.0,6.0,15,1.0,6,0,52,1,11,0,238802.0,0.0,146140.0,869484.0,868782.0,146153.0,1641.0,3766.0,0,0,True
816075,320069,True,0,2,0,0,1,5,0,0,1,0,0,2,0.0,0.0,2,0.0,0,0,3,0,0,0,2174.0,0.0,0.0,2234.0,0.0,0.0,8.0,68.0,0,0,True
163307,320069,True,0,103,0,0,4,118,0,0,4,3,52.0,98,0.0,0.0,8,0.0,0,0,12,0,0,0,418896.0,0.0,0.0,1031501.0,0.0,0.0,1625.0,2008.0,54.0,64.0,True
408039,320069,True,0,6,0,5,1,11,0,6,1,0,0,4,0.0,3.0,2,0.0,1,0,5,0,1,0,1226130.0,0.0,1226150.0,1788100.0,0.0,1226150.0,118.0,171.0,0,0,True
103219,320069,True,0,2,0,0,1,4,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,2,0,0,0,965.0,0.0,0.0,1427399.0,0.0,0.0,142.0,192.0,0,0,True
878218,320069,True,0,13,0,1,1,21,0,2,1,0,0,7,0.0,1.0,0,0.0,0,0,0,0,0,0,33729.0,0.0,4993.0,33729.0,0.0,4993.0,361.0,361.0,0,0,True
616271,320069,True,0,13,0,0,1,21,0,1,1,0,0,12,0.0,0.0,5,0.0,1,0,8,0,1,0,1277871.0,0.0,0.0,1277960.0,0.0,549039.0,271.0,618.0,0,0,True
861341,320069,True,0,14,0,1,1,26,0,2,1,0,0,14,0.0,1.0,4,0.0,1,0,5,0,1,0,186762.0,0.0,186699.0,186819.0,0.0,186803.0,597.0,660.0,0,0,True
332117,320069,True,0,11,0,2,2,40,0,3,3,1,956.0,9,0.0,2.0,4,0.0,0,0,5,0,0,0,265977.0,0.0,265930.0,859518.0,0.0,265930.0,437.0,710.0,58.0,716.0,True
72337,320069,True,0,9,0,2,2,103,0,27,20,1,767556.0,1,0.0,1.0,10,0.0,4,2,12,0,5,2,71881.0,0.0,71897.0,177585.0,0.0,79180.0,16.0,740.0,272.0,4721.0,True
877861,320069,True,0,4,0,0,1,14,0,1,1,0,0,3,0.0,0.0,4,0.0,1,0,10,0,1,0,142.0,0.0,0.0,709717.0,0.0,171110.0,142.0,680.0,0,0,True
754419,320069,True,0,22,0,1,1,44,0,1,2,0,0,20,0.0,1.0,6,0.0,0,0,12,0,0,0,670472.0,0.0,363322.0,670472.0,0.0,363322.0,403.0,997.0,0,0,True
544884,320069,True,0,6,0,0,1,6,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,274.0,0.0,0.0,274.0,0.0,0.0,274.0,274.0,0,0,True
95869,320069,True,0,8,0,0,1,60,0,2,1,0,0,7,0.0,0.0,7,0.0,2,0,47,0,2,0,72778.0,0.0,0.0,134757.0,0.0,71977.0,263.0,1735.0,0,0,True
164365,320069,True,0,6,0,0,1,7,0,0,1,0,0,5,0.0,0.0,1,0.0,0,0,1,0,0,0,59297.0,0.0,0.0,1210949.0,0.0,0.0,155.0,155.0,0,0,True
906732,320069,True,0,4,0,1,1,10,0,1,2,0,0,4,0.0,1.0,1,0.0,0,1,4,0,0,1,107314.0,0.0,102416.0,1012655.0,0.0,102416.0,54.0,291.0,0,0,True
607345,320069,True,0,6,0,0,1,8,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,2,0,0,0,1491.0,0.0,0.0,1737.0,0.0,0.0,43.0,289.0,0,0,True
318323,320069,True,0,12,0,2,1,59,0,5,3,0,0,10,0.0,2.0,10,0.0,2,1,37,0,3,1,456367.0,0.0,456272.0,492275.0,0.0,456451.0,214.0,1473.0,0,0,True
776324,320069,True,0,6,0,2,1,86,1,14,1,0,0,4,0.0,2.0,3,0.0,1,0,3,0,1,0,677381.0,0.0,677259.0,677381.0,-214601.0,677259.0,292.0,296.0,0,0,True
114431,320069,True,0,9,0,0,1,12,0,0,1,0,0,9,0.0,0.0,2,0.0,0,0,3,0,0,0,1659.0,0.0,0.0,1659.0,0.0,0.0,432.0,761.0,0,0,True
634935,320069,True,0,5,0,0,1,23,0,0,1,0,0,3,0.0,0.0,6,0.0,0,0,7,0,0,0,87385.0,0.0,0.0,87385.0,0.0,0.0,22.0,581.0,0,0,True
606893,320069,True,0,2,0,1,1,3,0,1,1,0,0,2,0.0,1.0,1,0.0,0,0,1,0,0,0,58539.0,0.0,58541.0,164280.0,0.0,58541.0,198.0,198.0,0,0,True
539554,320069,True,0,16,0,0,1,33,0,2,1,0,0,16,0.0,0.0,4,0.0,1,0,13,0,1,0,174571.0,0.0,0.0,174576.0,0.0,71.0,689.0,1136.0,0,0,True
1083530,320069,True,0,15,0,4,1,17,0,4,1,0,0,15,0.0,4.0,2,0.0,0,0,2,0,0,0,691848.0,0.0,691837.0,691848.0,0.0,691837.0,597.0,638.0,0,0,True
1055827,320069,True,0,25,0,0,2,108,2,2,4,1,62.0,20,0.0,0.0,8,0.0,0,0,10,0,0,0,1247.0,0.0,0.0,216421.0,-528962.0,-1438157.0,599.0,809.0,43.0,1587.0,True
606424,320069,True,0,6,0,2,1,12,0,3,1,0,0,6,0.0,2.0,2,0.0,1,0,5,0,1,0,119231.0,0.0,119217.0,172299.0,0.0,172287.0,214.0,328.0,0,0,True
724727,320069,True,0,20,0,2,1,28,0,2,1,0,0,16,0.0,2.0,2,0.0,0,0,8,0,0,0,274759.0,0.0,274597.0,338568.0,0.0,274597.0,569.0,745.0,0,0,True
87031,320069,True,0,2,0,1,1,6,0,1,2,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,119661.0,0.0,209474.0,119661.0,0.0,209474.0,0.0,0.0,0,0,True
717173,320069,True,0,2,0,0,1,7,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,3,0,0,0,299.0,0.0,0.0,1277.0,0.0,0.0,299.0,373.0,0,0,True
889681,320069,True,0,18,0,0,1,41,0,0,1,0,0,14,0.0,0.0,5,0.0,0,0,17,0,0,0,28723.0,0.0,0.0,215281.0,0.0,0.0,226.0,668.0,0,0,True
669487,320069,True,0,10,0,0,2,20,0,0,2,1,21.0,4,0.0,0.0,5,0.0,0,0,8,0,0,0,122.0,0.0,0.0,181.0,0.0,0.0,88.0,181.0,23.0,45.0,True
370235,320069,True,0,5,0,1,1,5,0,1,1,0,0,5,0.0,1.0,0,0.0,0,0,0,0,0,0,189788.0,0.0,186929.0,189788.0,0.0,186929.0,74.0,74.0,0,0,True
1072488,320069,True,0,5,0,0,1,11,0,1,1,0,0,5,0.0,0.0,1,0.0,1,0,6,0,1,0,681.0,0.0,0.0,1075.0,0.0,1043.0,59.0,453.0,0,0,True
682562,320069,True,0,9,0,3,1,17,0,4,1,0,0,6,0.0,3.0,5,0.0,0,0,6,0,0,0,1466489.0,0.0,1283118.0,1466489.0,0.0,1283118.0,73.0,86.0,0,0,True
713253,320069,True,0,33,0,6,1,42,0,6,1,0,0,30,0.0,6.0,3,0.0,0,0,6,0,0,0,170442.0,0.0,688.0,173010.0,0.0,688.0,933.0,1209.0,0,0,True
522960,320069,True,0,14,0,1,1,26,0,3,2,0,0,8,0.0,1.0,0,0.0,0,0,0,0,0,0,644.0,0.0,7.0,644.0,0.0,7.0,82.0,82.0,0,0,False
628392,320069,True,0,4,0,2,1,20,0,4,1,0,0,4,0.0,2.0,8,0.0,2,0,16,0,2,0,1425111.0,0.0,1425102.0,1425111.0,0.0,1425102.0,72.0,218.0,0,0,True
814512,320069,True,0,32,0,0,1,35,0,0,1,0,0,30,0.0,0.0,2,0.0,0,0,3,0,0,0,69022.0,0.0,0.0,69022.0,0.0,0.0,1780.0,1874.0,0,0,True
199260,320069,True,0,7,0,0,1,8,0,0,1,0,0,4,0.0,0.0,1,0.0,0,0,1,0,0,0,169.0,0.0,0.0,26180.0,0.0,0.0,169.0,169.0,0,0,True
