user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,Tag
874747,94693,True,0,7,0,0,1,15,0,3,1,0,0,2,0.0,0.0,5,0.0,3,0,8,0,3,0,47.0,0.0,0.0,258126.0,0.0,258048.0,47.0,415.0,0,0,True
926499,94693,True,0,8,0,0,2,9,0,0,2,1,18.0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,688.0,0.0,0.0,688.0,0.0,0.0,64.0,64.0,23.0,23.0,True
31084,94693,True,0,9,0,1,1,23,0,3,1,0,0,9,0.0,1.0,4,0.0,2,0,13,0,2,0,8161.0,0.0,119018.0,163470.0,0.0,163321.0,441.0,693.0,0,0,True
569100,94693,True,0,6,0,0,1,12,0,0,1,0,0,5,0.0,0.0,4,0.0,0,0,6,0,0,0,176.0,0.0,0.0,265.0,0.0,0.0,116.0,265.0,0,0,True
1075130,94693,True,0,9,0,1,1,9,0,1,1,0,0,7,0.0,1.0,0,0.0,0,0,0,0,0,0,79296.0,0.0,79233.0,79296.0,0.0,79233.0,245.0,245.0,0,0,True
419515,94693,True,0,29,0,0,1,53,0,1,1,0,0,19,0.0,0.0,1,0.0,1,0,13,0,1,0,725.0,0.0,0.0,4083.0,0.0,742.0,725.0,1205.0,0,0,True
337643,94693,True,0,79,0,1,2,133,0,2,3,1,14.0,65,0.0,1.0,6,0.0,1,1,48,0,1,1,429125.0,0.0,10349.0,511809.0,0.0,503855.0,1640.0,2823.0,145.0,252.0,True
327125,94693,True,0,30,0,3,2,93,0,4,2,1,42.0,24,0.0,3.0,10,0.0,1,0,63,0,1,0,170798.0,0.0,43644.0,172418.0,0.0,43644.0,457.0,2466.0,82.0,82.0,True
644209,94693,True,0,34,0,0,1,65,0,1,1,0,0,30,0.0,0.0,6,0.0,1,0,29,0,1,0,149571.0,0.0,0.0,201090.0,0.0,120516.0,1309.0,2981.0,0,0,True
600895,94693,True,0,288,0,0,1,302,0,0,1,0,0,130,0.0,0.0,4,0.0,0,0,7,0,0,0,186313.0,0.0,0.0,186386.0,0.0,0.0,3765.0,3934.0,0,0,True
655098,94693,True,0,45,1,0,1,56,1,0,1,0,0,36,1.0,0.0,6,0.0,0,0,11,0,0,0,1233.0,395.0,0.0,1233.0,395.0,0.0,967.0,1233.0,0,0,UnKnown
20369,94693,True,0,7,0,1,1,14,0,1,1,0,0,4,0.0,1.0,5,0.0,0,0,7,0,0,0,221.0,0.0,222.0,1978.0,0.0,222.0,222.0,1108.0,0,0,UnKnown
158055,94693,True,0,30,0,0,1,33,0,0,1,0,0,20,0.0,0.0,2,0.0,0,0,3,0,0,0,967460.0,0.0,0.0,967460.0,0.0,0.0,213.0,310.0,0,0,True
784964,94693,True,0,11,0,0,1,14,0,0,1,0,0,10,0.0,0.0,2,0.0,0,0,3,0,0,0,6434.0,0.0,0.0,6470.0,0.0,0.0,415.0,492.0,0,0,True
204045,94693,True,0,29,0,0,1,34,0,0,1,0,0,26,0.0,0.0,3,0.0,0,0,5,0,0,0,454.0,0.0,0.0,454.0,0.0,0.0,383.0,454.0,0,0,True
1060473,94693,True,0,20,0,0,1,45,0,0,1,0,0,19,0.0,0.0,8,0.0,0,0,25,0,0,0,65230.0,0.0,0.0,65447.0,0.0,0.0,1210.0,2051.0,0,0,True
672773,94693,True,0,14,0,0,1,19,0,0,1,0,0,10,0.0,0.0,2,0.0,0,0,5,0,0,0,467.0,0.0,0.0,263422.0,0.0,0.0,467.0,635.0,0,0,True
521788,94693,True,0,9,0,0,1,12,0,0,1,0,0,4,0.0,0.0,2,0.0,0,0,2,0,0,0,238.0,0.0,0.0,324.0,0.0,0.0,213.0,324.0,0,0,True
591257,94693,True,0,17,0,0,1,20,0,0,1,0,0,8,0.0,0.0,3,0.0,0,0,3,0,0,0,2633.0,0.0,0.0,2753.0,0.0,0.0,411.0,531.0,0,0,True
156926,94693,True,0,24,0,0,1,135,2,1,1,0,0,22,0.0,0.0,12,2.0,1,0,111,2,1,0,24214.0,0.0,0.0,42374.0,36337.0,24676.0,806.0,4440.0,0,0,True
945858,94693,True,0,31,1,0,1,87,3,0,2,0,0,21,1.0,0.0,8,2.0,0,1,51,2,0,1,70002.0,69913.0,0.0,71971.0,70683.0,0.0,432.0,2525.0,0,0,True
32193,94693,True,0,2,0,0,1,5,0,0,1,0,0,1,0.0,0.0,3,0.0,0,0,3,0,0,0,34.0,0.0,0.0,77483.0,0.0,0.0,34.0,94.0,0,0,True
404375,94693,True,0,31,0,0,1,57,0,0,1,0,0,25,0.0,0.0,7,0.0,0,0,26,0,0,0,17623.0,0.0,0.0,17623.0,0.0,0.0,1082.0,2306.0,0,0,True
1031337,94693,True,0,20,0,2,1,36,0,3,3,0,0,19,0.0,2.0,5,0.0,1,1,16,0,1,2,236350.0,0.0,236406.0,236350.0,0.0,236406.0,832.0,1700.0,0,0,True
308530,94693,True,0,5,0,0,1,5,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,7084.0,0.0,0.0,7084.0,0.0,0.0,4.0,4.0,0,0,True
489564,94693,True,0,2,0,0,1,22,0,0,2,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,True
1007658,94693,True,0,30,0,1,1,103,0,3,1,0,0,21,0.0,1.0,7,0.0,2,0,73,0,2,0,316454.0,0.0,316362.0,345706.0,0.0,344501.0,912.0,3703.0,0,0,True
965901,94693,True,0,23,0,1,1,79,0,2,1,0,0,13,0.0,1.0,9,0.0,1,0,55,0,1,0,87415.0,0.0,87052.0,87699.0,0.0,87473.0,948.0,2360.0,0,0,True
425329,94693,True,0,17,0,0,1,78,0,1,1,0,0,16,0.0,0.0,11,0.0,1,0,61,0,1,0,4138.0,0.0,0.0,369971.0,0.0,4359.0,540.0,2062.0,0,0,True
1131191,94693,True,0,14,0,0,1,18,0,0,1,0,0,10,0.0,0.0,3,0.0,0,0,4,0,0,0,818.0,0.0,0.0,897.0,0.0,0.0,373.0,545.0,0,0,True
84191,94693,True,0,12,0,0,1,18,0,0,1,0,0,7,0.0,0.0,2,0.0,0,0,6,0,0,0,406.0,0.0,0.0,667.0,0.0,0.0,287.0,667.0,0,0,True
1087529,94693,True,0,8,0,0,1,36,0,1,1,0,0,8,0.0,0.0,11,0.0,1,0,27,0,1,0,781384.0,0.0,0.0,781384.0,0.0,67123.0,748.0,1644.0,0,0,True
384046,94693,True,0,21,0,2,1,64,0,4,1,0,0,16,0.0,2.0,3,0.0,2,0,43,0,2,0,40799.0,0.0,46135.0,77070.0,0.0,76246.0,538.0,2640.0,0,0,True
881274,94693,True,0,18,0,0,1,51,0,0,1,0,0,15,0.0,0.0,8,0.0,0,0,33,0,0,0,1197.0,0.0,0.0,1427.0,0.0,0.0,531.0,1427.0,0,0,True
445404,94693,True,0,15,0,0,1,16,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,1,0,0,0,114.0,0.0,0.0,114.0,0.0,0.0,92.0,114.0,0,0,True
761804,94693,True,0,19,0,1,1,37,0,1,1,0,0,14,0.0,1.0,3,0.0,0,0,18,0,0,0,3287.0,0.0,3174.0,11734.0,0.0,3174.0,316.0,873.0,0,0,UnKnown
112937,94693,True,0,16,0,0,1,18,0,0,1,0,0,10,0.0,0.0,1,0.0,0,0,1,0,0,0,103.0,0.0,0.0,122.0,0.0,0.0,103.0,122.0,0,0,True
1125910,94693,True,0,16,0,1,2,16,0,1,2,1,64300.0,10,0.0,1.0,0,0.0,0,0,0,0,0,0,227.0,0.0,148.0,227.0,0.0,148.0,227.0,227.0,21.0,21.0,False
586090,94693,True,0,10,0,1,1,13,0,1,1,0,0,5,0.0,1.0,1,0.0,0,0,1,0,0,0,447840.0,0.0,447854.0,447840.0,0.0,447854.0,635.0,635.0,0,0,True
233392,94693,True,0,18,0,1,1,45,0,4,1,0,0,16,0.0,1.0,7,0.0,3,0,27,0,3,0,857.0,0.0,839.0,1486953.0,0.0,1350.0,543.0,950.0,0,0,True
667033,94693,True,0,3,0,0,1,23,2,1,1,0,0,3,0.0,0.0,4,1.0,1,0,20,2,1,0,12022.0,0.0,0.0,18863.0,12228.0,18764.0,97.0,847.0,0,0,True
65256,94693,True,0,5,0,0,1,15,0,0,1,0,0,3,0.0,0.0,2,0.0,0,0,7,0,0,0,642.0,0.0,0.0,258739.0,0.0,0.0,88.0,370.0,0,0,True
934653,94693,True,0,2,0,1,1,2,0,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,171928.0,0.0,171929.0,171928.0,0.0,171929.0,1.0,1.0,0,0,True
164342,94693,True,0,6,0,0,1,27,0,0,1,0,0,6,0.0,0.0,4,0.0,0,0,21,0,0,0,10122.0,0.0,0.0,10140.0,0.0,0.0,189.0,833.0,0,0,True
822909,94693,True,0,17,0,0,1,17,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,89.0,0.0,0.0,89.0,0.0,0.0,89.0,89.0,0,0,True
850508,94693,True,0,9,0,0,1,20,0,2,2,0,0,9,0.0,0.0,3,0.0,2,1,11,0,2,1,6433.0,0.0,0.0,801459.0,0.0,271784.0,357.0,722.0,0,0,True
908112,94693,True,0,6,0,0,1,6,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,53.0,0,0,True
1030471,94693,True,0,7,0,0,2,7,0,0,2,1,928.0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,92.0,0.0,0.0,92.0,0.0,0.0,92.0,92.0,123.0,123.0,True
1045463,94693,True,0,12,0,0,1,18,0,0,1,0,0,9,0.0,0.0,2,0.0,0,0,6,0,0,0,875.0,0.0,0.0,875.0,0.0,0.0,552.0,875.0,0,0,True
998787,94693,True,0,4,0,1,1,10,0,1,1,0,0,4,0.0,1.0,4,0.0,0,0,6,0,0,0,2110.0,0.0,2256.0,2110.0,0.0,2256.0,574.0,905.0,0,0,UnKnown
1031902,94693,True,0,4,0,0,1,12,0,0,1,0,0,4,0.0,0.0,5,0.0,0,0,8,0,0,0,183.0,0.0,0.0,231.0,0.0,0.0,57.0,231.0,0,0,True
775707,94693,True,0,19,0,0,1,41,0,3,1,0,0,17,0.0,0.0,4,0.0,3,0,22,0,3,0,196672.0,0.0,0.0,196672.0,0.0,196405.0,850.0,2613.0,0,0,True
146300,94693,True,0,5,0,1,1,38,0,1,1,0,0,5,0.0,1.0,6,0.0,0,0,33,0,0,0,76579.0,0.0,76311.0,77690.0,0.0,76311.0,286.0,1190.0,0,0,True
594187,94693,True,0,8,0,0,1,41,0,1,1,0,0,5,0.0,0.0,4,0.0,1,0,32,0,1,0,233.0,0.0,0.0,3499.0,0.0,3435.0,233.0,2075.0,0,0,True
965301,94693,True,0,4,0,0,1,4,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,173.0,0.0,0.0,173.0,0.0,0.0,173.0,173.0,0,0,True
708551,94693,True,0,6,0,0,1,6,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,17821.0,0.0,0.0,17821.0,0.0,0.0,95.0,95.0,0,0,True
539774,94693,True,0,15,0,0,2,25,0,0,2,1,186.0,12,0.0,0.0,8,0.0,0,0,10,0,0,0,184.0,0.0,0.0,17077.0,0.0,0.0,184.0,681.0,154.0,154.0,True
561011,94693,True,0,11,0,0,1,46,0,0,1,0,0,6,0.0,0.0,8,0.0,0,0,35,0,0,0,159.0,0.0,0.0,1823.0,0.0,0.0,159.0,1267.0,0,0,True
719603,94693,True,0,5,0,0,1,22,0,2,1,0,0,4,0.0,0.0,7,0.0,2,0,17,0,2,0,889.0,0.0,0.0,504775.0,0.0,484375.0,202.0,750.0,0,0,True
1090702,94693,True,0,22,0,0,1,33,0,0,1,0,0,21,0.0,0.0,3,0.0,0,0,11,0,0,0,981.0,0.0,0.0,1104.0,0.0,0.0,477.0,1104.0,0,0,True
795662,94693,True,0,26,0,0,2,44,0,0,2,1,305008.0,22,0.0,0.0,4,0.0,0,0,18,0,0,0,1170.0,0.0,0.0,13561.0,0.0,0.0,821.0,1489.0,82.0,82.0,True
486292,94693,True,0,28,0,0,2,70,0,0,2,1,417.0,19,0.0,0.0,6,0.0,0,0,29,0,0,0,403.0,0.0,0.0,87577.0,0.0,0.0,403.0,978.0,246.0,541.0,True
1088959,94693,True,0,1,0,0,1,51,0,0,3,0,0,1,0.0,0.0,7,0.0,0,2,49,0,0,2,226.0,0.0,0.0,392464.0,0.0,0.0,226.0,2255.0,0,0,True
799749,94693,True,0,7,0,0,1,22,0,0,2,0,0,7,0.0,0.0,5,0.0,0,0,9,0,0,0,557.0,0.0,0.0,785.0,0.0,0.0,456.0,785.0,0,0,True
490266,94693,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,166.0,0.0,0.0,166.0,0.0,0.0,166.0,166.0,0,0,True
937561,94693,True,0,2,0,1,1,2,0,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,247.0,0.0,15.0,247.0,0.0,15.0,247.0,247.0,0,0,False
207831,94693,True,0,11,0,0,1,27,0,2,1,0,0,9,0.0,0.0,3,0.0,1,0,16,0,2,0,96.0,0.0,0.0,96394.0,0.0,96315.0,96.0,487.0,0,0,True
633142,94693,True,0,8,0,0,2,8,0,0,2,1,196.0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,64.0,161.0,161.0,True
1046474,94693,True,0,24,0,1,1,25,0,1,1,0,0,9,0.0,1.0,0,0.0,0,0,0,0,0,0,1362.0,0.0,937.0,1362.0,0.0,937.0,226.0,226.0,0,0,False
407894,94693,True,0,9,0,0,1,22,0,2,1,0,0,4,0.0,0.0,5,0.0,1,0,13,0,2,0,110.0,0.0,0.0,798631.0,0.0,798587.0,110.0,461.0,0,0,True
342461,94693,True,0,9,0,0,1,12,0,0,1,0,0,3,0.0,0.0,2,0.0,0,0,3,0,0,0,219.0,0.0,0.0,363.0,0.0,0.0,219.0,363.0,0,0,True
1077005,94693,True,0,3,0,0,1,7,0,0,1,0,0,3,0.0,0.0,1,0.0,0,0,1,0,0,0,623.0,0.0,0.0,623.0,0.0,0.0,82.0,82.0,0,0,True
40278,94693,True,0,7,0,0,1,37,0,4,1,0,0,7,0.0,0.0,4,0.0,1,0,10,0,2,0,395.0,0.0,0.0,395.0,0.0,371.0,190.0,395.0,0,0,True
595438,114642,True,0,219,0,4,1,230,0,4,1,0,0,209,0.0,4.0,2,0.0,0,0,3,0,0,0,163269.0,0.0,161195.0,163269.0,0.0,161195.0,7283.0,7315.0,0,0,True
39572,114642,True,0,82,0,3,1,95,0,3,1,0,0,74,0.0,3.0,5,0.0,0,0,12,0,0,0,6666.0,0.0,3771.0,6810.0,0.0,3771.0,3084.0,3494.0,0,0,UnKnown
625167,114642,True,0,23,0,1,2,24,0,1,2,1,88288.0,9,0.0,0.0,0,0.0,0,0,0,0,0,0,1188.0,0.0,-86499.0,1188.0,0.0,-86499.0,771.0,771.0,389.0,389.0,True
186340,114642,True,0,11,0,0,1,11,0,0,1,0,0,11,0.0,0.0,0,0.0,0,0,0,0,0,0,27851.0,0.0,0.0,27851.0,0.0,0.0,203.0,203.0,0,0,True
148005,114642,True,0,98,3,0,1,181,7,0,1,0,0,73,3.0,0.0,15,3.0,0,0,79,4,0,0,1023958.0,248607.0,0.0,1026622.0,1023629.0,0.0,3948.0,7990.0,0,0,True
779163,114642,True,0,140,2,0,1,212,2,0,1,0,0,137,2.0,0.0,4,0.0,0,0,72,0,0,0,61162.0,60735.0,0.0,62070.0,60735.0,0.0,6018.0,8762.0,0,0,True
429186,114642,True,0,62,0,2,4,129,0,3,5,3,113.0,1,0.0,0.0,6,0.0,1,1,34,0,1,1,11.0,0.0,-42167.0,874273.0,0.0,250.0,11.0,1503.0,704.3333333333334,1066.6666666666667,True
1131849,114642,True,0,17,0,1,1,25,0,1,1,0,0,17,0.0,1.0,3,0.0,0,0,8,0,0,0,769849.0,0.0,669959.0,770027.0,0.0,669959.0,813.0,1031.0,0,0,True
437004,114642,True,0,13,0,1,2,15,0,1,2,1,185208.0,11,0.0,1.0,2,0.0,0,0,2,0,0,0,74171.0,0.0,72714.0,74171.0,0.0,72714.0,236.0,255.0,5.0,5.0,True
346811,114642,True,0,30,0,0,1,31,0,0,1,0,0,29,0.0,0.0,1,0.0,0,0,1,0,0,0,1696.0,0.0,0.0,1696.0,0.0,0.0,981.0,1002.0,0,0,True
65361,114642,True,0,119,4,1,3,167,6,1,3,2,1014.0,44,3.0,0.0,2,2.0,0,0,40,2,0,0,8283.0,8284.0,-77118.0,9662.0,9724.0,-77118.0,2891.0,4638.0,1512.0,1724.5,True
728019,114642,True,0,52,0,2,2,97,0,4,2,1,447557.0,22,0.0,1.0,3,0.0,1,0,39,0,1,0,6470.0,0.0,6202.0,6522.0,0.0,6264.0,1166.0,3357.0,1584.0,1809.0,UnKnown
454475,114642,True,0,62,0,0,1,141,1,1,1,0,0,62,0.0,0.0,3,1.0,1,0,79,1,1,0,979678.0,0.0,0.0,979678.0,717135.0,707660.0,3961.0,8429.0,0,0,True
528708,114642,True,0,158,0,3,1,802,0,11,3,0,0,85,0.0,2.0,30,0.0,4,0,238,0,6,0,502666.0,0.0,244.0,502691.0,0.0,496736.0,2744.0,12685.0,0,0,True
415016,114642,True,0,152,7,0,1,228,9,1,1,0,0,76,5.0,0.0,1,1.0,1,0,64,2,1,0,11292.0,10868.0,0.0,14439.0,10868.0,7406.0,3557.0,6243.0,0,0,True
