brand,brand_TransNum,brand_PvUser,brand_FavUser,brand_CartUser,brand_BuyUser,brand_PvNum,brand_FavNum,brand_CartNum,brand_BuyNum,brand_ViewPvUser,brand_ViewFavUser,brand_ViewCartUser,brand_ReBuyUser,brand_ReBuyNum,brand_ReBuyUserRate,brand_ReBuyNumRate,brand_AverageReBuyTimeGap,brand_PvToBuyRate,brand_FavToBuyRate,brand_CartToBuyRate,brand_AverageTimesFromPvToBuy,brand_AverageTimesFromFavToBuy,brand_AverageTimesFromCartToBuy,brand_AverageOtherNumFromPvToBuy,brand_AverageOtherNumFromFavToBuy,brand_AverageOtherNumFromCartToBuy,brand_AverageOtherNumFromBuyToBuy,brand_AverageOtherTimesFromPvToBuy,brand_AverageOtherTimesFromFavToBuy,brand_AverageOtherTimesFromCartToBuy,brand_AverageOtherTimesFromBuyToBuy,brand_AveragePvToBuyTime,brand_AverageFavToBuyTime,brand_AverageCartToBuyTime,brand_CateAveragePvToBuyTime,brand_CateAverageFavToBuyTime,brand_CateAverageCartToBuyTime,brand_AverageBrandViewTime,brand_AverageCateViewTime,brand_FraudUserNum,brand_FraudBuyNum,brand_FraudUserRate,brand_FraudNumRate,brand_AverageReBuyBrandViewTime,brand_AverageReBuyCateViewTime
370203,855,853,40,48,38,2150,47,54,44,815,36,40,2,6,0.05263157894736842,3.0,33.5,0.044548651817116064,0.95,0.7916666666666666,7.2631578947368425,0.15789473684210525,0.2631578947368421,4.2894736842105265,0.21052631578947367,0.13157894736842105,0.07894736842105263,9.973684210526315,0.21052631578947367,0.13157894736842105,0.07894736842105263,55771.57894736842,4263.815789473684,13984.842105263158,119005.28947368421,24540.5,16952.42105263158,278.4736842105263,643.1315789473684,1,1,0.0011682242990654205,1.0,132.0,146.0
83456,189,187,3,16,17,298,3,16,17,170,2,13,0,0,0,0,0,0.09090909090909091,5.666666666666667,1.0625,2.0588235294117645,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.0,0.0,0.058823529411764705,1.588235294117647,0.0,0.0,0.058823529411764705,16464.352941176472,5079.941176470588,14166.058823529413,44964.0,5079.941176470588,14166.058823529413,92.17647058823529,128.94117647058823,3,3,0.015625,1.0,0,0
454089,16,16,0,0,0,18,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256574,192,189,9,12,25,531,9,15,26,164,8,10,1,1,0.04,1.0,133.0,0.13227513227513227,2.7777777777777777,2.0833333333333335,5.6,0.04,0.12,3.2,0.12,0.08,0.04,7.88,0.12,0.08,0.04,10150.8,259.2,16.72,38290.84,1138.24,416.48,293.76,657.36,0,0,0,0,194.0,194.0
307567,5,5,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383996,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61878,75,75,1,5,0,193,1,5,0,75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105426,220,220,4,7,4,406,5,7,4,216,3,7,0,0,0,0,0,0.01818181818181818,1.0,0.5714285714285714,13.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772.0,2867.25,0.0,4772.0,2867.25,0.0,478.25,478.25,1,1,0.004524886877828055,1.0,0,0
375600,15,15,0,0,0,41,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178858,56,55,0,3,6,130,0,3,6,49,0,1,0,0,0,0,0,0.10909090909090909,0,2.0,3.0,0.0,0.3333333333333333,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14622.666666666666,0.0,12787.666666666666,50869.0,0.0,12787.666666666666,83.33333333333333,238.5,0,0,0,0,0,0
95340,5,5,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207245,43,42,1,4,7,91,1,4,9,35,0,2,1,2,0.14285714285714285,2.0,64.0,0.16666666666666666,7.0,1.75,5.0,0.14285714285714285,0.2857142857142857,2.857142857142857,0.0,0.2857142857142857,0.14285714285714285,6.0,0.0,0.2857142857142857,0.14285714285714285,18499.85714285714,196.42857142857142,17472.285714285714,20860.14285714286,196.42857142857142,17472.285714285714,220.14285714285714,475.57142857142856,0,0,0,0,562.0,562.0
9606,87,86,2,3,2,140,2,4,2,84,2,3,0,0,0,0,0,0.023255813953488372,1.0,0.6666666666666666,4.0,0.0,0.0,7.0,1.0,0.0,0.0,15.5,1.0,0.0,0.0,5610.5,0.0,0.0,224857.0,5905.5,0.0,354.5,812.0,0,0,0,0,0,0
226799,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23573,79,79,4,5,6,171,4,5,6,73,4,5,0,0,0,0,0,0.0759493670886076,1.5,1.2,4.166666666666667,0.0,0.0,2.5,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,3367.0,0.0,0.0,14848.666666666666,0.0,-59644.0,289.6666666666667,516.5,0,0,0,0,0,0
315760,10,10,0,2,0,31,0,2,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
157648,8,8,0,1,1,15,0,1,1,7,0,1,0,0,0,0,0,0.125,0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,732.0,0.0,0.0,230.0,230.0,0,0,0,0,0,0
20970,836,831,43,46,35,2783,64,52,41,796,39,40,4,6,0.11428571428571428,1.5,273015.25,0.0421179302045728,0.813953488372093,0.7608695652173914,13.4,0.14285714285714285,0.17142857142857143,4.142857142857143,0.08571428571428572,0.05714285714285714,0.02857142857142857,12.17142857142857,0.11428571428571428,0.17142857142857143,0.02857142857142857,65891.42857142857,23432.0,19004.428571428572,198359.42857142858,26959.6,22952.114285714284,553.4857142857143,1001.3428571428572,2,2,0.002386634844868735,1.0,685.0,722.25
107468,7,7,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181033,40,39,2,1,0,87,2,1,0,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226210,349,348,14,18,27,959,14,18,28,321,11,13,1,1,0.037037037037037035,1.0,291.0,0.07758620689655173,1.9285714285714286,1.5,6.814814814814815,0.07407407407407407,0.18518518518518517,3.6666666666666665,0.14814814814814814,0.1111111111111111,0.1111111111111111,7.962962962962963,0.14814814814814814,0.1111111111111111,0.1111111111111111,40087.2962962963,-13797.148148148148,30232.333333333332,88130.81481481482,3948.740740740741,31914.555555555555,245.85185185185185,527.1481481481482,0,0,0,0,230.0,295.0
207919,62,62,2,5,6,161,2,7,6,56,1,3,0,0,0,0,0,0.0967741935483871,3.0,1.2,6.166666666666667,0.16666666666666666,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,7.166666666666667,0.0,0.5,0.5,15679.666666666666,3582.6666666666665,18099.0,116969.66666666667,3582.6666666666665,31867.333333333332,299.3333333333333,684.8333333333334,0,0,0,0,0,0
392782,17,17,1,1,0,24,1,2,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137629,76,76,2,4,2,112,2,4,2,74,1,4,0,0,0,0,0,0.02631578947368421,1.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17239.5,17134.5,0.0,17239.5,17134.5,0.0,105.0,105.0,0,0,0,0,0,0
321728,3,3,0,0,1,10,0,0,1,2,0,0,0,0,0,0,0,0.3333333333333333,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,245.0,0.0,0.0,245.0,245.0,0,0,0,0,0,0
54164,51,51,0,0,1,112,0,0,1,50,0,0,0,0,0,0,0,0.0196078431372549,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.0,0.0,0.0,7535.0,0.0,0.0,525.0,525.0,0,0,0,0,0,0
411917,26,26,1,0,1,56,1,0,1,25,1,0,0,0,0,0,0,0.038461538461538464,1.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,564.0,0.0,0.0,564.0,564.0,0,0,0,0,0,0
390697,77,76,1,0,1,92,1,0,1,75,1,0,0,0,0,0,0,0.013157894736842105,1.0,0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14879.0,0.0,0.0,15055.0,0.0,0.0,290.0,527.0,0,0,0,0,0,0
156776,51,51,1,0,1,77,1,0,1,50,1,0,0,0,0,0,0,0.0196078431372549,1.0,0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,85.0,0.0,0.0,798.0,0.0,340.0,85.0,798.0,0,0,0,0,0,0
252566,30,28,1,0,0,34,1,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51765,10,10,0,0,1,20,0,0,1,9,0,0,0,0,0,0,0,0.1,0,0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,194.0,0.0,0.0,373.0,218.0,0.0,169.0,373.0,0,0,0,0,0,0
353787,39,39,1,0,0,72,1,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208375,24,24,1,1,1,35,1,1,1,23,1,1,0,0,0,0,0,0.041666666666666664,1.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,129.0,0.0,0.0,15535.0,15541.0,0.0,44.0,761.0,1,1,0.04,1.0,0,0
109724,5,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,4,4,1,0,0,9,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,561,558,46,33,20,1349,55,42,20,538,43,27,0,0,0,0,0,0.035842293906810034,0.43478260869565216,0.6060606060606061,8.6,0.25,0.45,5.2,0.2,0.55,0.05,18.2,0.2,0.7,0.05,141062.8,53397.15,49032.7,204064.3,58697.7,56764.1,395.25,1016.75,2,3,0.003552397868561279,1.5,0,0
64180,16,16,1,0,0,20,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309946,13,13,1,0,0,15,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165248,41,41,2,1,1,87,2,1,1,40,2,0,0,0,0,0,0,0.024390243902439025,0.5,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13480.0,0.0,13487.0,13480.0,0.0,13487.0,232.0,232.0,0,0,0,0,0,0
76594,125,123,4,7,14,356,4,9,16,109,2,7,2,2,0.14285714285714285,1.0,95.0,0.11382113821138211,3.5,2.0,5.142857142857143,0.14285714285714285,0.0,2.0,0.07142857142857142,0.0,0.0,5.071428571428571,0.07142857142857142,0.0,0.0,3795.9285714285716,130.21428571428572,0.0,3964.714285714286,130.21428571428572,0.0,252.92857142857142,430.7142857142857,0,0,0,0,70.0,70.0
36241,21,21,0,0,0,27,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173323,44,43,1,1,1,110,1,1,1,42,1,0,0,0,0,0,0,0.023255813953488372,1.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38030.0,0.0,1979.0,38720.0,0.0,1979.0,574.0,588.0,0,0,0,0,0,0
351369,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245773,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117930,18,18,0,0,1,38,0,0,1,17,0,0,0,0,0,0,0,0.05555555555555555,0,0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,439.0,0.0,0.0,643.0,0.0,0.0,161.0,643.0,0,0,0,0,0,0
149443,488,486,24,22,9,1401,34,25,10,477,22,20,1,1,0.1111111111111111,1.0,345.0,0.018518518518518517,0.375,0.4090909090909091,8.0,0.3333333333333333,0.3333333333333333,5.666666666666667,0.3333333333333333,0.2222222222222222,0.0,14.11111111111111,0.3333333333333333,0.2222222222222222,0.0,119325.11111111111,163.55555555555554,10776.0,131181.77777777778,259.0,16392.222222222223,392.3333333333333,892.2222222222222,0,0,0,0,316.0,316.0
20256,34,34,3,1,2,148,3,2,3,32,3,1,1,1,0.5,1.0,26.0,0.058823529411764705,0.6666666666666666,2.0,10.0,0.0,0.0,3.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,5161.0,0.0,0.0,5315.0,0.0,0.0,267.0,795.0,0,0,0,0,185.0,256.0
296274,41,40,1,2,2,110,1,2,2,38,0,2,0,0,0,0,0,0.05,2.0,1.0,7.0,0.5,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,636.0,331.0,0.0,1304.0,331.0,0.0,419.5,1086.5,0,0,0,0,0,0
117932,30,29,1,1,2,83,1,1,2,27,0,0,0,0,0,0,0,0.06896551724137931,2.0,2.0,17.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,41308.5,371.0,40556.5,61208.5,371.0,40556.5,1027.0,1027.0,0,0,0,0,0,0
166079,37,37,2,0,0,59,3,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63573,20,19,0,1,6,33,0,1,6,13,0,1,0,0,0,0,0,0.3157894736842105,0,6.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617.6666666666665,0.0,0.0,2617.6666666666665,0.0,0.0,77.0,77.0,0,0,0,0,0,0
41508,24,23,2,0,1,43,2,0,2,22,2,0,1,1,1.0,1.0,22.0,0.043478260869565216,0.5,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,133.0,0.0,0.0,133.0,0.0,0.0,91.0,133.0,0,0,0,0,19.0,19.0
179514,2,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,16,16,0,1,1,28,0,1,1,15,0,0,0,0,0,0,0,0.0625,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96201.0,0.0,96187.0,96201.0,0.0,96187.0,27.0,27.0,0,0,0,0,0,0
36233,16,16,0,1,0,25,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183026,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95801,11,11,1,0,0,13,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283040,7,7,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101624,47,47,0,1,0,85,0,1,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273723,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220686,40,40,1,2,0,75,1,2,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293023,39,39,1,2,0,51,1,2,0,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19308,4,4,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157052,57,56,1,4,4,154,2,4,5,52,1,3,1,1,0.25,1.0,84.0,0.07142857142857142,4.0,1.0,7.25,0.0,0.25,5.75,0.0,0.25,0.0,14.0,0.0,0.25,0.0,105225.0,0.0,11043.5,105247.25,0.0,28504.5,426.25,1015.5,0,0,0,0,12.0,12.0
73736,36,36,0,4,4,47,0,4,4,32,0,3,0,0,0,0,0,0.1111111111111111,0,1.0,1.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60856.0,0.0,26705.25,60856.0,0.0,26705.25,10.75,10.75,1,1,0.02702702702702703,1.0,0,0
333279,123,121,7,8,3,186,8,8,3,118,7,8,0,0,0,0,0,0.024793388429752067,0.42857142857142855,0.375,3.3333333333333335,0.0,0.0,6.0,0.0,1.0,0.0,14.333333333333334,0.0,1.3333333333333333,0.0,2283.0,0.0,0.0,3126.6666666666665,0.0,678.3333333333334,93.66666666666667,993.3333333333334,0,0,0,0,0,0
198959,21,21,0,0,1,41,0,0,1,20,0,0,0,0,0,0,0,0.047619047619047616,0,0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,554.0,0.0,0.0,1635.0,984.0,0.0,90.0,859.0,0,0,0,0,0,0
277992,56,55,2,3,2,103,2,3,2,53,2,2,0,0,0,0,0,0.03636363636363636,1.0,0.6666666666666666,6.0,0.0,0.5,16.5,0.0,3.0,0.0,61.5,0.0,3.5,0.0,332.0,0.0,311.5,730916.0,0.0,27225.0,332.0,1940.5,0,0,0,0,0,0
382561,25,25,0,1,1,44,0,1,1,24,0,0,0,0,0,0,0,0.04,0,1.0,10.0,0.0,1.0,14.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,62662.0,0.0,61991.0,180812.0,0.0,61991.0,378.0,1341.0,0,0,0,0,0,0
95766,139,138,3,7,4,225,3,7,4,134,3,5,0,0,0,0,0,0.028985507246376812,1.3333333333333333,0.5714285714285714,3.5,0.0,0.5,1.75,0.0,0.0,0.0,3.5,0.0,0.0,0.0,207756.75,0.0,207415.25,210099.25,0.0,207415.25,43.75,276.25,0,0,0,0,0,0
188191,92,92,3,5,4,279,3,6,5,88,3,4,1,1,0.25,1.0,326652.0,0.043478260869565216,1.3333333333333333,0.8,13.25,0.0,0.25,6.25,0.25,0.0,0.25,17.0,0.25,0.0,0.25,99406.25,0.0,33671.25,364340.0,93.5,33671.25,556.75,1098.5,0,0,0,0,102.0,102.0
178114,161,160,6,5,5,260,6,5,6,155,6,5,1,1,0.2,1.0,223481.0,0.03125,0.8333333333333334,1.0,5.6,0.0,0.0,1.6,0.2,0.0,0.0,4.8,0.2,0.0,0.0,19964.0,0.0,0.0,34318.4,4705.8,0.0,277.0,400.8,0,0,0,0,76.0,76.0
109893,308,307,11,28,28,996,11,34,32,279,8,24,3,4,0.10714285714285714,1.3333333333333333,73363.33333333333,0.09120521172638436,2.5454545454545454,1.0,7.178571428571429,0.10714285714285714,0.17857142857142858,3.2142857142857144,0.03571428571428571,0.07142857142857142,0.03571428571428571,8.714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,28336.714285714286,1172.5,5818.857142857143,31475.85714285714,1177.642857142857,-22164.178571428572,208.57142857142858,491.10714285714283,3,2,0.00964630225080386,0.6666666666666666,235.0,235.0
213347,93,92,4,2,3,225,4,2,3,89,3,1,0,0,0,0,0,0.03260869565217391,0.75,1.5,10.666666666666666,0.3333333333333333,0.3333333333333333,8.666666666666666,0.0,0.0,0.0,18.333333333333332,0.0,0.0,0.0,304514.3333333333,23785.0,4311.666666666667,314893.6666666667,23785.0,4311.666666666667,470.6666666666667,1219.0,0,0,0,0,0,0
142627,38,37,1,2,1,125,1,2,1,36,1,2,0,0,0,0,0,0.02702702702702703,1.0,0.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,562.0,0.0,0.0,562.0,0.0,0.0,502.0,562.0,0,0,0,0,0,0
297068,121,120,4,11,9,329,4,12,9,111,4,8,0,0,0,0,0,0.075,2.25,0.8181818181818182,6.333333333333333,0.0,0.3333333333333333,6.222222222222222,0.0,0.5555555555555556,0.0,14.666666666666666,0.0,0.5555555555555556,0.0,220935.66666666666,0.0,91257.22222222222,286904.77777777775,0.0,251674.55555555556,329.44444444444446,946.3333333333334,2,2,0.016260162601626018,1.0,0,0
43935,148,148,4,6,3,265,4,9,3,145,4,6,0,0,0,0,0,0.02027027027027027,0.75,0.5,4.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16461.666666666668,0.0,0.0,67841.33333333333,0.0,-19.0,244.66666666666666,392.0,0,0,0,0,0,0
143122,20,19,0,0,0,31,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48660,6,6,0,1,1,116,0,1,1,5,0,1,0,0,0,0,0,0.16666666666666666,0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,1295.0,0.0,0.0,875.0,875.0,0,0,0,0,0,0
100877,6,6,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
