1083919,367201,1493743905,pv,5888,23573
1093885,811189,1493781028,pv,5888,315760
1093886,811189,1493780988,pv,5888,315760
1157912,1135584,1493812874,buy,5888,157648
1157913,1135584,1493812334,pv,5888,157648
1157914,1135584,1493812868,pv,5888,157648
1157915,1135584,1493812836,pv,5888,157648
1157916,1135584,1493812142,pv,5888,157648
1355734,757685,1493810668,pv,5888,20970
1386397,909876,1493803977,pv,5888,107468
1419931,653060,1493798326,pv,5888,20970
1595122,66783,1493805661,pv,5888,181033
1630032,341675,1493794153,pv,5888,226210
1630033,341675,1493794039,pv,5888,226210
1653273,812705,1493796188,cart,5888,207919
1653274,812705,1493796201,pv,5888,207919
1653275,812705,1493796209,pv,5888,207919
1653276,812705,1493796197,pv,5888,207919
1653277,812705,1493796150,pv,5888,207919
1653278,966098,1493806517,pv,5888,207919
1653279,913477,1493787077,pv,5888,207919
1680126,807968,1493790165,pv,5888,392782
1723251,928375,1493782476,pv,5888,137629
1730503,1002155,1493813995,pv,5888,370203
1864458,804880,1493824251,pv,5888,321728
1864459,804880,1493824277,pv,5888,321728
1864460,804880,1493824027,pv,5888,321728
1864461,804880,1493823905,pv,5888,321728
1864462,804880,1493823982,pv,5888,321728
1864463,804880,1493824116,buy,5888,321728
1931877,985650,1493802445,pv,5888,54164
2033009,928375,1493782358,pv,5888,370203
2033010,966098,1493805070,pv,5888,370203
2156793,488000,1493798049,pv,5888,61878
2186209,33183,1493781764,pv,5888,411917
2205271,419292,1493819030,pv,5888,390697
2349159,144117,1493786885,pv,5888,156776
2349160,198010,1493817162,pv,5888,156776
2349161,696590,1493813208,pv,5888,156776
2381265,666659,1493810181,pv,5888,252566
2393896,635427,1493811590,fav,5888,370203
2393897,635427,1493811561,pv,5888,370203
2455151,440262,1493738379,pv,5888,51765
2455152,440262,1493738375,pv,5888,51765
2455153,440262,1493738378,pv,5888,51765
2455154,868259,1493810427,pv,5888,51765
2473287,841569,1493795718,pv,5888,353787
2675521,876176,1493808527,pv,5888,208375
2675522,37698,1493796012,pv,5888,208375
2675523,37698,1493796152,pv,5888,208375
2675524,37698,1493796135,pv,5888,208375
2675525,37698,1493796129,pv,5888,208375
2675526,37698,1493796013,pv,5888,208375
2675527,37698,1493796141,buy,5888,208375
2675528,416562,1493817303,pv,5888,208375
2704116,811189,1493780781,pv,5888,370203
2704117,811189,1493780891,pv,5888,370203
2704118,811189,1493780748,pv,5888,370203
2704119,811189,1493780890,cart,5888,370203
2704120,873661,1493808100,pv,5888,370203
2704121,873661,1493808083,pv,5888,370203
2750784,801316,1493821357,pv,5888,20970
2775228,872947,1493782881,pv,5888,20970
2848230,743699,1493825647,pv,5888,370203
2942801,868259,1493810395,pv,5888,51765
2942802,868259,1493810406,pv,5888,51765
2954055,751361,1493801334,pv,5888,109724
2999946,849540,1493791422,pv,5888,8819
3126574,818114,1493750565,pv,5888,7536
3232980,635427,1493789714,pv,5888,64180
3262488,570607,1493777057,pv,5888,309946
3282200,1039740,1493826899,pv,5888,61878
3453832,1105218,1493802379,pv,5888,165248
3484929,701422,1493827158,pv,5888,76594
3507465,406986,1493793777,pv,5888,36241
3549336,66783,1493805676,pv,5888,181033
3603869,1137968,1493823533,pv,5888,173323
3610926,645073,1493789804,pv,5888,351369
3665846,591234,1493807033,pv,5888,20970
3665847,1068283,1493765883,pv,5888,20970
3736762,414272,1493811300,pv,5888,20970
3736763,414272,1493811325,pv,5888,20970
3736764,414272,1493811325,pv,5888,20970
3736765,414272,1493811311,pv,5888,20970
3777832,726140,1493799297,pv,5888,245773
3828018,851579,1493798831,pv,5888,83456
3828019,513501,1493813606,pv,5888,83456
3828020,855606,1493826500,pv,5888,83456
3828021,855606,1493826500,pv,5888,83456
3828022,855606,1493826503,pv,5888,83456
3828023,855606,1493826498,pv,5888,83456
3828024,855606,1493826489,pv,5888,83456
3828025,643965,1493824738,pv,5888,83456
3828026,643965,1493824736,pv,5888,83456
3828027,643965,1493824723,pv,5888,83456
3828028,643965,1493824718,pv,5888,83456
3828029,643965,1493823472,pv,5888,83456
3828030,643965,1493823425,pv,5888,83456
3828031,643965,1493823422,pv,5888,83456
3828032,643965,1493824722,pv,5888,83456
3828033,643965,1493824807,pv,5888,83456
3828034,643965,1493824785,pv,5888,83456
3828035,643965,1493824784,pv,5888,83456
3828036,643965,1493823468,cart,5888,83456
3828037,759764,1493815896,pv,5888,83456
3828038,759764,1493815893,pv,5888,83456
3828039,492894,1493701960,pv,5888,83456
3828040,492894,1493701950,pv,5888,83456
3828041,492894,1493701950,pv,5888,83456
3828042,492894,1493701960,pv,5888,83456
3828043,251882,1493808722,pv,5888,83456
3828044,1077079,1493768265,pv,5888,83456
3828045,728235,1493784196,pv,5888,83456
3828046,542142,1493778884,pv,5888,83456
3828047,33832,1493788755,pv,5888,83456
3828048,851579,1493798993,buy,5888,83456
3828049,757147,1493741268,pv,5888,83456
3833183,893439,1493826412,pv,5888,96859
3836373,804880,1493824007,pv,5888,321728
3836374,804880,1493823871,pv,5888,321728
3907598,440262,1493738272,pv,5888,370203
3914440,341675,1493794140,pv,5888,117930
3914441,341675,1493794216,pv,5888,117930
3914442,341675,1493794217,pv,5888,117930
3914443,341675,1493794244,pv,5888,117930
3914444,341675,1493794286,pv,5888,117930
3914445,341675,1493794071,pv,5888,117930
3914446,341675,1493794027,pv,5888,117930
3914447,341675,1493793828,pv,5888,117930
3914448,341675,1493793827,pv,5888,117930
3914449,341675,1493794202,pv,5888,117930
3914450,341675,1493794207,pv,5888,117930
3914451,341675,1493793815,pv,5888,117930
3914452,341675,1493794200,pv,5888,117930
3914453,341675,1493794176,pv,5888,117930
3914454,341675,1493794254,buy,5888,117930
3914914,864212,1493826788,pv,5888,177078
3914915,864212,1493826815,pv,5888,177078
3914916,864212,1493826816,pv,5888,177078
3914917,864212,1493826791,pv,5888,177078
3914918,864212,1493826808,pv,5888,177078
3914919,363893,1493818973,pv,5888,177078
3914920,292886,1493776347,pv,5888,177078
3914921,1116212,1493784126,pv,5888,177078
3914922,1023886,1493806224,pv,5888,177078
3914923,231620,1493793493,pv,5888,177078
3982015,706144,1493821371,pv,5888,149443
4019696,986783,1493795696,pv,5888,20256
4026892,150701,1493778378,pv,5888,296274
4034431,186798,1493796451,pv,5888,117932
4056057,1123116,1493781199,pv,5888,166079
4056058,268813,1493792800,pv,5888,166079
4111454,902413,1493822944,pv,5888,20970
4111455,902413,1493823018,pv,5888,20970
4111456,37698,1493795832,pv,5888,20970
4111457,591234,1493806873,pv,5888,20970
4111458,931165,1493782375,pv,5888,20970
4111459,298922,1493776152,pv,5888,20970
4111460,207352,1493826525,pv,5888,20970
4111461,207352,1493826712,pv,5888,20970
4111462,207352,1493826602,pv,5888,20970
4111463,207352,1493826591,pv,5888,20970
4111464,207352,1493826588,pv,5888,20970
4111465,207352,1493826577,pv,5888,20970
4111466,207352,1493826565,pv,5888,20970
4111467,696484,1493826442,pv,5888,20970
4137824,30795,1493778941,pv,5888,63573
4137825,30795,1493779088,pv,5888,63573
4270272,518484,1493800995,pv,5888,41508
4335717,644614,1493770836,pv,5888,179514
4335718,644614,1493770832,pv,5888,179514
4335719,644614,1493770848,pv,5888,179514
4335720,644614,1493770768,pv,5888,179514
4335721,644614,1493770820,pv,5888,179514
4335722,644614,1493770811,pv,5888,179514
4335723,644614,1493770848,pv,5888,179514
4620891,1015023,1493757884,pv,5888,613
4680878,571150,1493802934,pv,5888,400399
4680879,750789,1493766877,pv,5888,400399
4680880,147380,1493779405,pv,5888,400399
4680881,147380,1493779389,pv,5888,400399
4680882,147380,1493779347,pv,5888,400399
4680883,322804,1493774899,pv,5888,400399
4680884,196932,1493818312,pv,5888,400399
4680885,196932,1493818317,fav,5888,400399
4680886,278454,1493778430,pv,5888,400399
4680887,777134,1493726079,pv,5888,400399
4680888,847021,1493796138,pv,5888,400399
4680889,847021,1493796147,pv,5888,400399
4680890,604505,1493783655,pv,5888,400399
4680891,604505,1493783605,pv,5888,400399
4680892,604505,1493783614,pv,5888,400399
4680893,604505,1493783655,pv,5888,400399
4680894,486772,1493816085,pv,5888,400399
4680895,486772,1493816052,pv,5888,400399
4680896,486772,1493816061,pv,5888,400399
4680897,486772,1493816061,pv,5888,400399
4680898,486772,1493816063,pv,5888,400399
4680899,486772,1493816085,pv,5888,400399
4680900,486772,1493816041,pv,5888,400399
4723693,1105218,1493802141,pv,5888,36233
4773566,262030,1493804802,pv,5888,370203
4773567,262030,1493804858,pv,5888,370203
4803403,1088603,1493750647,pv,5888,20970
4951591,848261,1493825183,pv,5888,183026
5036118,1031703,1493819027,pv,5888,95801
5036119,1031703,1493816049,pv,5888,95801
5046562,1105218,1493802244,pv,5888,283040
5213643,207653,1493788484,pv,5888,101624
5213644,358190,1493813922,pv,5888,101624
5213645,931058,1493823043,pv,5888,101624
5271809,1113833,1493791150,pv,5888,20970
5271810,1113833,1493790986,pv,5888,20970
5381907,891544,1493821181,pv,5888,207919
5402843,142782,1493815572,pv,5888,273723
5402844,142782,1493815576,pv,5888,273723
5408979,198337,1493757325,pv,5888,130427
5414670,203931,1493817902,pv,5888,149443
5470455,498966,1493823294,pv,5888,20970
5470456,498966,1493823232,pv,5888,20970
5470457,136511,1493813489,pv,5888,20970
5501277,62471,1493793542,pv,5888,400399
5501736,689813,1493788445,pv,5888,220686
5557611,1105218,1493802325,pv,5888,165248
5655569,441,1493766203,pv,5888,293023
5708029,706144,1493821265,cart,5888,370203
5708030,706144,1493823914,pv,5888,370203
5708031,706144,1493821239,pv,5888,370203
5746930,1035936,1493810170,pv,5888,425589
5769746,29660,1493764465,pv,5888,20970
5769747,708685,1493766273,pv,5888,20970
5769748,655980,1493821356,pv,5888,20970
5769749,1039755,1493770965,pv,5888,20970
5769750,416786,1493798948,pv,5888,20970
5769751,2521,1493775157,pv,5888,20970
5769752,881967,1493770308,pv,5888,20970
5769753,881967,1493770228,pv,5888,20970
5769754,881967,1493770268,pv,5888,20970
5769755,405163,1493811834,pv,5888,20970
5769756,881967,1493770308,pv,5888,20970
5769757,881967,1493770324,cart,5888,20970
5769758,324074,1493821367,pv,5888,20970
5769759,288554,1493779786,pv,5888,20970
5769760,697923,1493800975,pv,5888,20970
5791985,792040,1493801158,pv,5888,20970
5841288,328827,1493814078,pv,5888,7536
5841289,394655,1493775828,pv,5888,7536
5841290,929038,1493781278,pv,5888,7536
5841291,753323,1493780826,pv,5888,7536
5841292,358190,1493814025,pv,5888,7536
5855729,1102905,1493770299,pv,5888,20970
5855730,1102905,1493772672,pv,5888,20970
5883931,764702,1493812199,pv,5888,20970
5916100,876176,1493808313,pv,5888,19308
5916101,876176,1493808339,pv,5888,19308
5916102,876176,1493808339,pv,5888,19308
5916103,876176,1493808273,pv,5888,19308
6030386,458003,1493792836,pv,5888,20970
6030387,454840,1493797612,pv,5888,20970
6034583,1039755,1493786660,pv,5888,7536
6105460,871236,1493783435,pv,5888,157052
6131714,788964,1493792820,pv,5888,73736
6231505,753323,1493780872,pv,5888,333279
6231506,244563,1493798606,pv,5888,333279
6246625,754342,1493809486,pv,5888,198959
6258264,177372,1493790017,pv,5888,277992
6260297,163163,1493801042,pv,5888,157052
6315582,144117,1493786850,pv,5888,7536
6329636,817735,1493811377,pv,5888,400399
6331164,551959,1493779247,pv,5888,382561
6396565,731828,1493792162,pv,5888,20970
6396566,731828,1493792097,pv,5888,20970
6396567,1058950,1493802235,pv,5888,20970
6396568,540361,1493815109,pv,5888,20970
6414131,33183,1493783051,pv,5888,20970
6414833,176751,1493817374,pv,5888,20970
6414834,706144,1493821186,pv,5888,20970
6414835,207352,1493826653,cart,5888,20970
6414836,37698,1493795997,pv,5888,20970
6414837,37698,1493796065,pv,5888,20970
6414838,37698,1493795996,pv,5888,20970
6414839,604537,1493791003,pv,5888,20970
6414840,207352,1493826654,pv,5888,20970
6414841,207352,1493826649,pv,5888,20970
6414842,563618,1493797990,pv,5888,20970
6414843,913477,1493786911,pv,5888,20970
6416755,33060,1493796404,pv,5888,87530
6416756,1105707,1493806950,fav,5888,87530
6416757,851661,1493826607,pv,5888,87530
6416758,237004,1493798255,pv,5888,87530
6423891,112612,1493776207,pv,5888,95766
6494743,528702,1493786095,pv,5888,177078
6529469,986783,1493796063,pv,5888,188191
6529470,986783,1493795699,pv,5888,188191
6529471,986783,1493795703,pv,5888,188191
6529472,986783,1493795755,pv,5888,188191
6529473,986783,1493795755,pv,5888,188191
6529474,986783,1493795941,pv,5888,188191
6529475,986783,1493796017,pv,5888,188191
6529476,986783,1493796008,buy,5888,188191
6529477,763744,1493814067,pv,5888,188191
6565495,198010,1493815416,pv,5888,20970
6674039,1137968,1493823629,pv,5888,188191
6682537,198337,1493757443,pv,5888,178114
6682538,776675,1493818565,pv,5888,178114
6682539,873661,1493808567,pv,5888,178114
6682540,873661,1493808692,pv,5888,178114
6682541,873661,1493808586,pv,5888,178114
6682542,666659,1493809527,pv,5888,178114
6682543,913477,1493787091,pv,5888,178114
6791987,860042,1494003828,pv,5888,370203
6810245,852395,1494084997,pv,5888,83456
6810246,718137,1494081260,pv,5888,83456
6810247,799169,1494042098,pv,5888,83456
6810248,1030327,1494004125,cart,5888,83456
6810249,1051426,1494076642,pv,5888,83456
6810250,1051426,1494076644,pv,5888,83456
6810251,1051426,1494076610,pv,5888,83456
6810252,1051426,1494076626,pv,5888,83456
6810253,1030327,1494003747,pv,5888,83456
6810254,1030327,1494004122,pv,5888,83456
6810255,724000,1494059002,pv,5888,83456
6810256,706204,1494047633,pv,5888,83456
6810257,305343,1494074845,pv,5888,83456
6810258,789545,1494052780,pv,5888,83456
6816111,1035634,1494025618,pv,5888,188191
6897845,641751,1494063104,pv,5888,109893
6910598,794202,1494058029,pv,5888,130427
6966862,860042,1494024325,pv,5888,20970
6966863,922520,1494081254,pv,5888,20970
6976494,87262,1494054138,fav,5888,213347
6976495,87262,1494054125,pv,5888,213347
7051931,677268,1494075260,pv,5888,20970
7051932,677268,1494075263,pv,5888,20970
7147232,980287,1494084167,pv,5888,76594
7147233,980287,1494084159,pv,5888,76594
7151361,560540,1494056318,pv,5888,370203
7151362,560540,1494056330,pv,5888,370203
7151363,560540,1494056473,pv,5888,370203
7151364,560540,1494056311,fav,5888,370203
7213247,817816,1494056678,pv,5888,142627
7213248,817816,1494056640,pv,5888,142627
7238746,1037642,1494082515,pv,5888,149443
7238747,94452,1494085603,pv,5888,149443
7238748,167381,1494025620,pv,5888,149443
7238749,729299,1494080150,pv,5888,149443
7238750,490253,1494070354,pv,5888,149443
7238751,255058,1494077447,pv,5888,149443
7238752,222256,1494072287,pv,5888,149443
7238753,903589,1494062200,pv,5888,149443
7238754,903589,1494062156,pv,5888,149443
7238755,903589,1494062192,pv,5888,149443
7241289,857755,1494078753,pv,5888,297068
7241290,857755,1494078894,pv,5888,297068
7241291,857755,1494078807,pv,5888,297068
7241292,857755,1494079121,pv,5888,297068
7241293,752931,1494026215,pv,5888,297068
7241294,857755,1494078876,cart,5888,297068
7241295,860042,1494005838,pv,5888,297068
7241296,860042,1494005792,pv,5888,297068
7241297,860042,1494005913,pv,5888,297068
7241298,860042,1494005906,pv,5888,297068
7293161,720266,1494075519,pv,5888,43935
7382194,419545,1494004871,pv,5888,370203
7382195,763384,1494005966,pv,5888,370203
7382196,763384,1494005983,pv,5888,370203
7398302,987026,1494058020,pv,5888,220686
7398303,167381,1494015628,pv,5888,220686
7487804,922504,1494042290,pv,5888,130427
7487805,922504,1494071579,pv,5888,130427
7649495,163163,1494051250,pv,5888,143122
7658612,832729,1494047613,pv,5888,370203
7658613,832729,1494047602,pv,5888,370203
7690891,1130924,1494065294,pv,5888,370203
7796956,844477,1494018974,pv,5888,48660
7796957,844477,1494004845,pv,5888,48660
7796958,844477,1494004405,pv,5888,48660
7796959,844477,1494004809,pv,5888,48660
7796960,844477,1494004481,pv,5888,48660
7796961,844477,1494004337,pv,5888,48660
7796962,844477,1494004474,pv,5888,48660
7796963,844477,1494004757,pv,5888,48660
7796964,844477,1494004766,pv,5888,48660
7796965,844477,1494019659,pv,5888,48660
7796966,844477,1494004796,pv,5888,48660
7796967,844477,1494004460,pv,5888,48660
7796968,844477,1494004465,pv,5888,48660
7812152,372555,1494079739,pv,5888,100877
7814961,857755,1494079150,pv,5888,296274
7877706,89860,1494009988,pv,5888,389441
7904977,501358,1494082594,pv,5888,137629
7963556,519100,1494025841,pv,5888,116017
7963557,832729,1494046804,cart,5888,116017
7963558,832729,1494077132,buy,5888,116017
7963559,832729,1494046806,pv,5888,116017
7963560,832729,1494074889,pv,5888,116017
7963561,832729,1494046733,pv,5888,116017
7984395,1082012,1494078429,pv,5888,20970
7984396,882685,1494043267,pv,5888,20970
7984397,971959,1494075737,pv,5888,20970
7984398,397364,1494047441,pv,5888,20970
7984399,711032,1494050225,pv,5888,20970
8036583,844477,1494003840,pv,5888,23573
8036584,844477,1494003822,pv,5888,23573
8210604,494315,1494020455,pv,5888,157052
8331419,279326,1494039853,pv,5888,169249
8331420,819193,1494036840,pv,5888,169249
8331421,819193,1494036907,pv,5888,169249
8331422,819193,1494037059,pv,5888,169249
8368475,894535,1494080974,pv,5888,119436
8368476,729248,1494040065,pv,5888,119436
8368477,45917,1494075116,pv,5888,119436
8368478,45917,1494075233,pv,5888,119436
8383750,814059,1494080176,pv,5888,20970
8383751,814059,1494080066,pv,5888,20970
8418804,860042,1494002908,pv,5888,147683
8423216,22264,1494051793,pv,5888,130427
8423217,22264,1494051810,pv,5888,130427
8454422,523831,1494082279,pv,5888,149443
8556440,557923,1494060084,pv,5888,20970
8556441,557923,1494060098,pv,5888,20970
8556442,557923,1494060098,pv,5888,20970
8556443,557923,1494060045,pv,5888,20970
8556444,557923,1494060084,pv,5888,20970
8556445,557923,1494060071,pv,5888,20970
8556446,557923,1494060078,pv,5888,20970
8556447,557923,1494060078,pv,5888,20970
8556448,29660,1494041836,pv,5888,20970
8556449,29660,1494041871,pv,5888,20970
8556450,29660,1494041871,cart,5888,20970
8653890,163547,1494051158,pv,5888,142627
8718055,823378,1494062785,pv,5888,132022
8718056,823378,1494062853,pv,5888,132022
8802366,190201,1494037614,pv,5888,20970
8802367,190201,1494037632,pv,5888,20970
8802368,190201,1494037632,pv,5888,20970
8802369,190201,1494040761,pv,5888,20970
8802370,190201,1494040760,pv,5888,20970
8802371,190201,1494040591,pv,5888,20970
8802372,190201,1494040591,pv,5888,20970
8802373,190201,1494037582,pv,5888,20970
8802374,190201,1494037591,pv,5888,20970
8802375,190201,1494037614,pv,5888,20970
8820837,662008,1494059994,pv,5888,160484
8825017,132608,1494046799,pv,5888,20970
8825722,832729,1494047315,pv,5888,96859
8825723,832729,1494047310,cart,5888,96859
8825724,832729,1494047314,cart,5888,96859
8825725,832729,1494047308,cart,5888,96859
8825726,1042316,1494029858,cart,5888,96859
8872789,548329,1493518760,pv,5888,7536
8905727,293528,1493536183,pv,5888,226210
8905728,293528,1493536169,pv,5888,226210
8905729,553143,1493560147,pv,5888,226210
8943600,877112,1493554611,pv,5888,226210
9018818,10013,1493519533,pv,5888,65796
9037897,603874,1493560473,pv,5888,20969
9037898,895036,1493549058,pv,5888,20969
9037899,1009324,1493558458,pv,5888,20969
9037900,902772,1493529639,pv,5888,20969
9037901,144997,1493552129,pv,5888,20969
9037902,111236,1493562724,pv,5888,20969
9037903,1009324,1493558488,buy,5888,20969
9037904,701550,1493517662,pv,5888,20969
9037905,374134,1493565508,pv,5888,20969
9037906,291100,1493538665,pv,5888,20969
9037907,786855,1493567955,pv,5888,20969
9066245,81864,1493482606,pv,5888,450926
9066246,621569,1493481976,pv,5888,450926
9066247,823870,1493519893,pv,5888,450926
9066248,63993,1493526909,pv,5888,450926
9066249,63993,1493525561,pv,5888,450926
9066250,63993,1493525563,pv,5888,450926
9066251,63993,1493525618,pv,5888,450926
9145631,1013434,1493485426,pv,5888,370203
9145632,1013434,1493485346,pv,5888,370203
9145633,1013434,1493485414,pv,5888,370203
9145634,1013434,1493485606,pv,5888,370203
9145635,1013434,1493485463,pv,5888,370203
9145636,1013434,1493485463,pv,5888,370203
9145637,1013434,1493485461,pv,5888,370203
9145638,1013434,1493485461,pv,5888,370203
9145639,1013434,1493485422,pv,5888,370203
9145640,1013434,1493485433,pv,5888,370203
9145641,1013434,1493485433,pv,5888,370203
9145642,1013434,1493485426,pv,5888,370203
9145643,1013434,1493485455,buy,5888,370203
9297467,488902,1493512831,pv,5888,116058
9300437,598839,1493565518,pv,5888,54484
9345289,791997,1493519361,pv,5888,226210
9345290,791997,1493519399,pv,5888,226210
9465373,877112,1493553973,pv,5888,20969
9465374,877112,1493557549,pv,5888,20969
9600613,1015023,1493482880,pv,5888,226210
9756418,10757,1493546034,pv,5888,226799
9808998,488902,1493514419,pv,5888,207919
9838862,1044141,1493567016,pv,5888,163864
9838863,831270,1493554479,pv,5888,163864
9838864,831270,1493554946,pv,5888,163864
9838865,60386,1493511705,pv,5888,163864
9838866,701550,1493517681,pv,5888,163864
9846401,335489,1493560618,pv,5888,360721
9846402,335489,1493560618,pv,5888,360721
9846403,335489,1493560659,buy,5888,360721
9846404,1056257,1493535700,pv,5888,360721
9846405,1056257,1493535700,pv,5888,360721
9906795,532343,1493528877,pv,5888,106782
9924338,899224,1493504614,pv,5888,93302
9944333,210548,1493515624,pv,5888,7975
9976130,1106251,1493519821,pv,5888,20969
9990287,571351,1493540457,pv,5888,446739
10098025,634397,1493496456,pv,5888,25136
10109767,980221,1493533016,pv,5888,390697
10116583,428595,1493481651,pv,5888,67
10116584,775451,1493558206,pv,5888,67
10116585,775451,1493558198,pv,5888,67
10116586,775451,1493558209,pv,5888,67
10116587,324874,1493522919,pv,5888,67
10116588,324874,1493522804,pv,5888,67
10116589,324874,1493525303,pv,5888,67
10116590,324874,1493522659,pv,5888,67
10116591,324874,1493525313,pv,5888,67
10116592,324874,1493521521,pv,5888,67
10116593,324874,1493521758,pv,5888,67
10149781,699708,1493540523,pv,5888,20969
10245390,152655,1493555519,pv,5888,378585
10245391,152655,1493555525,fav,5888,378585
10507230,177979,1493534859,pv,5888,387855
10712542,1121996,1493560336,pv,5888,205415
10713514,834240,1493541340,pv,5888,66919
10740596,1121996,1493560045,fav,5888,110736
10740597,1121996,1493541984,cart,5888,110736
10740598,773954,1493562364,pv,5888,110736
10740599,488902,1493513111,pv,5888,110736
10740600,488902,1493514195,pv,5888,110736
10740601,1121996,1493541993,pv,5888,110736
10740602,1121996,1493541986,pv,5888,110736
10740603,1121996,1493541988,pv,5888,110736
10740604,1121996,1493560046,pv,5888,110736
10740605,1121996,1493542025,pv,5888,110736
10740606,1121996,1493542023,pv,5888,110736
10740607,1121996,1493560415,pv,5888,110736
10740608,1121996,1493542017,pv,5888,110736
10740609,1121996,1493542019,pv,5888,110736
10740610,526408,1493564481,pv,5888,110736
10753563,431894,1493565854,pv,5888,177078
10753564,431894,1493565883,pv,5888,177078
10753565,431894,1493565756,pv,5888,177078
10753566,431894,1493565754,pv,5888,177078
10753567,431894,1493565752,pv,5888,177078
10753568,431894,1493565769,pv,5888,177078
10753569,431894,1493565843,pv,5888,177078
10753570,431894,1493565851,pv,5888,177078
10753571,431894,1493565855,pv,5888,177078
10753572,431894,1493566029,pv,5888,177078
10753573,431894,1493566035,pv,5888,177078
10753574,431894,1493565871,pv,5888,177078
10753575,431894,1493566036,pv,5888,177078
10753576,431894,1493565869,cart,5888,177078
10753577,431894,1493566035,cart,5888,177078
10753615,374134,1493565472,pv,5888,149443
10753616,913420,1493522264,pv,5888,149443
10753617,755389,1493518341,pv,5888,149443
10753618,764898,1493531962,pv,5888,149443
10753619,764898,1493531962,pv,5888,149443
10753620,764898,1493531955,pv,5888,149443
