user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,Tag
759048,130427,True,0,20,0,2,1,51,0,6,2,0,0,9,0.0,0.0,1,0.0,0,0,1,0,0,0,3695.0,0.0,-520702.0,5439.0,0.0,-520702.0,462.0,462.0,0,0,True
294621,130427,True,0,2,1,0,1,8,1,0,1,0,0,1,0.0,0.0,5,0.0,0,0,6,0,0,0,14.0,-12.0,0.0,212.0,-12.0,0.0,14.0,212.0,0,0,True
899666,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,19.0,0,0,True
913418,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,15043.0,0.0,0.0,15043.0,0.0,0.0,0.0,0.0,0,0,True
420015,130427,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,181.0,0.0,0.0,181.0,0.0,0.0,181.0,181.0,0,0,True
520916,130427,True,0,4,0,0,1,14,0,0,1,0,0,2,0.0,0.0,4,0.0,0,0,10,0,0,0,49.0,0.0,0.0,559391.0,0.0,0.0,49.0,360.0,0,0,True
651604,130427,True,0,8,0,0,1,8,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,350.0,0.0,0.0,350.0,0.0,0.0,350.0,350.0,0,0,True
1018154,130427,True,0,10,0,0,1,10,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,152.0,0.0,0.0,152.0,0.0,0.0,152.0,152.0,0,0,True
300375,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,61.0,0.0,0.0,61.0,0.0,0.0,61.0,61.0,0,0,True
456250,130427,True,0,4,0,1,1,4,0,1,1,0,0,4,0.0,1.0,0,0.0,0,0,0,0,0,0,56667.0,0.0,56646.0,56667.0,0.0,56646.0,106.0,106.0,0,0,True
203536,130427,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,127.0,0.0,0.0,127.0,0.0,0.0,127.0,127.0,0,0,True
271081,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0,0,True
33221,130427,True,0,1,0,1,1,1,0,1,1,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,260759.0,0.0,260727.0,260759.0,0.0,260727.0,32.0,32.0,0,0,True
375887,130427,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,239.0,0,0,True
753531,130427,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,97.0,0.0,0.0,97.0,0.0,0.0,97.0,97.0,0,0,True
403359,130427,True,0,4,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,330.0,0.0,0.0,330.0,0.0,0.0,16.0,16.0,0,0,True
828008,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,66.0,0.0,0.0,66.0,0.0,0.0,66.0,66.0,0,0,True
845164,130427,True,0,21,0,1,2,36,0,2,3,1,1763.0,12,0.0,1.0,2,0.0,1,0,6,0,1,0,2143.0,0.0,39716.0,2143.0,0.0,39876.0,580.0,1194.0,281.0,722.0,UnKnown
123896,130427,True,0,2,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,36.0,0,0,True
636334,130427,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,0,0,True
1083958,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0,0,True
278656,130427,True,0,4,0,0,1,4,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,31.0,0,0,True
1082250,130427,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,226.0,0.0,0.0,226.0,0.0,0.0,226.0,226.0,0,0,True
573850,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,0,0,True
564911,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,True
341532,130427,True,0,8,0,0,1,8,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,76.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0,0,True
460492,130427,True,0,16,0,0,1,17,0,0,1,0,0,14,0.0,0.0,1,0.0,0,0,1,0,0,0,257324.0,0.0,0.0,257324.0,0.0,0.0,362.0,362.0,0,0,True
793715,130427,True,0,6,0,1,1,12,0,2,1,0,0,4,0.0,1.0,3,0.0,1,0,4,0,1,0,32045.0,0.0,32031.0,32090.0,0.0,32031.0,108.0,302.0,0,0,True
176652,130427,True,0,13,0,1,1,19,0,1,1,0,0,8,0.0,1.0,6,0.0,0,0,6,0,0,0,56333.0,0.0,56205.0,56333.0,0.0,56205.0,298.0,356.0,0,0,True
1055829,130427,True,0,10,0,0,1,10,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,104.0,0,0,True
211808,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0,0,True
764898,130427,True,0,16,0,0,1,21,0,0,1,0,0,15,0.0,0.0,3,0.0,0,0,5,0,0,0,522.0,0.0,0.0,522.0,0.0,0.0,464.0,522.0,0,0,True
481151,130427,True,0,21,0,0,2,55,1,0,2,1,261.0,3,0.0,0.0,13,1.0,0,0,33,1,0,0,71.0,0.0,0.0,1520.0,572.0,0.0,71.0,1520.0,542.0,558.0,True
970058,130427,True,0,4,0,0,1,4,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,35.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0,0,True
226173,130427,True,0,8,0,1,1,8,0,1,1,0,0,8,0.0,1.0,0,0.0,0,0,0,0,0,0,194048.0,0.0,194070.0,194048.0,0.0,194070.0,293.0,293.0,0,0,True
1082241,130427,True,0,13,0,0,1,22,2,0,1,0,0,6,0.0,0.0,5,2.0,0,0,8,2,0,0,338.0,0.0,0.0,582.0,571.0,0.0,338.0,582.0,0,0,True
1083854,130427,True,0,4,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,132.0,0.0,0.0,132.0,0.0,0.0,132.0,132.0,0,0,True
721969,130427,True,0,4,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,39.0,0.0,0.0,39.0,0.0,0.0,39.0,39.0,0,0,True
1032047,130427,True,0,26,0,0,1,27,0,0,1,0,0,24,0.0,0.0,0,0.0,0,0,0,0,0,0,590.0,0.0,0.0,590.0,0.0,0.0,590.0,590.0,0,0,True
1135714,130427,True,0,12,0,0,1,12,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,275.0,0.0,0.0,275.0,0.0,0.0,275.0,275.0,0,0,True
1001544,130427,True,0,3,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,1765.0,0.0,0.0,1765.0,0.0,0.0,16.0,16.0,0,0,True
825956,130427,True,0,6,0,1,1,6,0,1,1,0,0,5,0.0,1.0,0,0.0,0,0,0,0,0,0,127.0,0.0,16.0,127.0,0.0,16.0,127.0,127.0,0,0,False
3071,130427,True,0,5,0,0,1,5,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,0,0,True
331179,130427,True,0,3,0,0,1,4,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,1086.0,0.0,0.0,1086.0,0.0,0.0,35.0,35.0,0,0,True
824913,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0,0,0,True
219506,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0,0,True
223033,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,0,0,True
48181,130427,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0,0,True
412795,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0,0,True
1068760,130427,True,0,4,0,1,1,4,0,1,1,0,0,4,0.0,1.0,0,0.0,0,0,0,0,0,0,145.0,0.0,106.0,145.0,0.0,106.0,145.0,145.0,0,0,False
983194,130427,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,True
859705,130427,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,0,0,True
591539,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,0,0,True
85046,130427,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0,0,True
1018793,130427,True,0,12,0,0,1,23,0,0,1,0,0,9,0.0,0.0,6,0.0,0,0,11,0,0,0,1661.0,0.0,0.0,1661.0,0.0,0.0,436.0,1078.0,0,0,True
599899,130427,True,0,2,0,0,1,8,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,6,0,0,0,179.0,0.0,0.0,553.0,0.0,0.0,179.0,553.0,0,0,True
1040958,96859,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,120.0,0.0,0.0,120.0,0.0,0.0,120.0,120.0,0,0,True
544000,96859,True,0,2,1,0,1,2,1,0,1,0,0,2,1.0,0.0,0,0.0,0,0,0,0,0,0,712.0,161.0,0.0,712.0,161.0,0.0,161.0,161.0,0,0,True
334148,96859,True,0,2,0,0,1,24,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,22,0,0,0,12652.0,0.0,0.0,325930.0,0.0,0.0,82.0,619.0,0,0,True
872249,96859,True,0,4,0,0,1,4,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,1667.0,0.0,0.0,1667.0,0.0,0.0,18.0,18.0,0,0,True
542920,96859,True,0,2,0,0,1,3,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,1,0,0,0,41.0,0.0,0.0,119.0,0.0,0.0,41.0,119.0,0,0,True
507324,96859,True,0,6,0,0,1,33,0,0,3,0,0,5,0.0,0.0,11,0.0,0,1,27,0,0,2,664.0,0.0,0.0,1277.0,0.0,0.0,93.0,1277.0,0,0,True
909283,96859,True,0,5,1,0,1,5,1,0,1,0,0,5,1.0,0.0,0,0.0,0,0,0,0,0,0,321.0,106.0,0.0,321.0,106.0,0.0,321.0,321.0,0,0,True
266620,96859,True,0,7,0,0,1,38,1,0,2,0,0,3,0.0,0.0,6,1.0,0,1,31,1,0,1,5618.0,0.0,0.0,11892.0,5394.0,0.0,177.0,1391.0,0,0,True
431894,177078,True,0,41,0,1,1,41,0,1,1,0,0,34,0.0,1.0,0,0.0,0,0,0,0,0,0,42425.0,0.0,41930.0,42425.0,0.0,41930.0,717.0,717.0,0,0,True
848059,400399,True,0,6,0,0,1,6,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,140.0,0,0,True
909536,400399,True,0,7,0,0,1,9,0,0,1,0,0,7,0.0,0.0,1,0.0,0,0,2,0,0,0,16219.0,0.0,0.0,20247.0,0.0,0.0,111.0,163.0,0,0,True
317619,400399,True,0,9,0,0,1,13,0,0,1,0,0,8,0.0,0.0,1,0.0,0,0,4,0,0,0,504752.0,0.0,0.0,504752.0,0.0,0.0,116.0,189.0,0,0,True
689424,400399,True,0,7,0,0,1,8,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,75.0,0,0,True
706064,400399,True,0,5,1,0,1,14,1,0,1,0,0,3,1.0,0.0,7,0.0,0,0,9,0,0,0,365390.0,365334.0,0.0,365620.0,365334.0,0.0,191.0,421.0,0,0,True
887641,400399,True,0,5,0,0,1,5,0,0,1,0,0,4,0.0,0.0,0,0.0,0,0,0,0,0,0,900218.0,0.0,0.0,900218.0,0.0,0.0,74.0,74.0,0,0,True
824081,400399,True,0,5,0,1,1,5,0,1,1,0,0,3,0.0,1.0,0,0.0,0,0,0,0,0,0,263081.0,0.0,263054.0,263081.0,0.0,263054.0,194.0,194.0,0,0,True
1082344,400399,True,0,11,0,0,1,15,0,0,1,0,0,11,0.0,0.0,2,0.0,0,0,3,0,0,0,310.0,0.0,0.0,396.0,0.0,0.0,310.0,396.0,0,0,True
1105270,400399,True,0,9,0,0,1,9,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,504.0,0.0,0.0,504.0,0.0,0.0,504.0,504.0,0,0,True
413133,400399,True,0,54,0,0,1,59,0,0,1,0,0,50,0.0,0.0,4,0.0,0,0,5,0,0,0,16229.0,0.0,0.0,16229.0,0.0,0.0,1475.0,1633.0,0,0,True
747414,400399,True,0,14,0,0,1,16,0,0,1,0,0,13,0.0,0.0,1,0.0,0,0,2,0,0,0,4616.0,0.0,0.0,4725.0,0.0,0.0,544.0,663.0,0,0,True
904725,400399,True,0,11,1,0,1,11,1,0,1,0,0,9,1.0,0.0,0,0.0,0,0,0,0,0,0,820378.0,467.0,0.0,820378.0,467.0,0.0,467.0,467.0,0,0,True
357480,153164,True,0,47,0,1,1,77,0,2,2,0,0,47,0.0,1.0,6,0.0,1,1,30,0,1,1,694371.0,0.0,664721.0,694561.0,0.0,694106.0,1125.0,2164.0,0,0,True
778278,153164,True,0,2,0,0,1,11,0,0,1,0,0,1,0.0,0.0,3,0.0,0,0,9,0,0,0,6.0,0.0,0.0,16499.0,0.0,0.0,6.0,417.0,0,0,True
710326,153164,True,0,3,0,0,1,7,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,4,0,0,0,53.0,0.0,0.0,214.0,0.0,0.0,53.0,214.0,0,0,True
395765,153164,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,52.0,0,0,True
717050,153164,True,0,2,0,0,1,10,0,2,1,0,0,2,0.0,0.0,1,0.0,1,0,4,0,1,0,276.0,0.0,0.0,468.0,0.0,445.0,276.0,468.0,0,0,True
581406,153164,True,0,27,4,0,1,40,5,0,1,0,0,27,4.0,0.0,5,1.0,0,0,12,1,0,0,1557.0,1522.0,0.0,1626.0,1576.0,0.0,843.0,1098.0,0,0,True
544611,87530,True,0,37,0,0,1,37,0,0,1,0,0,23,0.0,0.0,0,0.0,0,0,0,0,0,0,17589.0,0.0,0.0,17589.0,0.0,0.0,798.0,798.0,0,0,True
729080,87530,True,0,20,0,0,1,20,0,0,1,0,0,13,0.0,0.0,0,0.0,0,0,0,0,0,0,2034.0,0.0,0.0,2034.0,0.0,0.0,498.0,498.0,0,0,True
428595,425589,True,0,3,0,0,1,48,0,2,3,0,0,2,0.0,0.0,3,0.0,0,1,13,0,0,1,45328.0,0.0,0.0,71177.0,0.0,-405383.0,228.0,664.0,0,0,True
1127569,425589,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,54.0,0,0,True
445508,425589,True,0,4,0,0,1,4,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,93.0,0.0,0.0,93.0,0.0,0.0,93.0,93.0,0,0,True
1100788,425589,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,0,0,True
22007,425589,True,0,7,0,0,1,7,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,7498.0,0.0,0.0,7498.0,0.0,0.0,414.0,414.0,0,0,True
743699,370203,True,0,34,2,0,1,35,2,0,1,0,0,11,2.0,0.0,1,0.0,0,0,1,0,0,0,80792.0,80794.0,0.0,80792.0,80794.0,0.0,475.0,532.0,0,0,True
1013434,370203,True,0,6,0,0,1,35,3,0,1,0,0,4,0.0,0.0,9,3.0,0,0,29,3,0,0,109.0,0.0,0.0,599209.0,599200.0,0.0,109.0,1146.0,0,0,True
431103,370203,True,0,3,0,0,1,6,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,3,0,0,0,485023.0,0.0,0.0,829113.0,0.0,0.0,161.0,264.0,0,0,True
609309,370203,True,0,17,0,0,1,21,0,0,1,0,0,14,0.0,0.0,3,0.0,0,0,4,0,0,0,416.0,0.0,0.0,416.0,0.0,0.0,324.0,416.0,0,0,True
120558,370203,True,0,26,0,0,1,76,0,0,2,0,0,24,0.0,0.0,10,0.0,0,0,31,0,0,0,225363.0,0.0,0.0,236862.0,0.0,0.0,465.0,1233.0,0,0,True
195653,370203,True,0,24,0,0,1,74,0,3,1,0,0,21,0.0,0.0,13,0.0,3,0,46,0,3,0,260988.0,0.0,0.0,260988.0,0.0,30301.0,598.0,2114.0,0,0,True
1037736,370203,True,0,1,0,1,1,1,0,1,1,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,123333.0,0.0,123316.0,123333.0,0.0,123316.0,17.0,17.0,0,0,True
856566,370203,True,0,7,0,1,1,10,0,1,1,0,0,6,0.0,1.0,3,0.0,0,0,3,0,0,0,471.0,0.0,57.0,762.0,0.0,57.0,425.0,762.0,0,0,UnKnown
227780,370203,True,0,6,0,0,1,34,2,0,2,0,0,6,0.0,0.0,14,2.0,0,1,28,2,0,1,174344.0,0.0,0.0,174344.0,171137.0,0.0,117.0,1653.0,0,0,True
1053793,370203,True,0,6,0,2,1,14,0,2,1,0,0,4,0.0,2.0,5,0.0,0,0,8,0,0,0,87785.0,0.0,87627.0,88029.0,0.0,87627.0,178.0,454.0,0,0,True
207110,370203,True,0,35,2,0,1,93,5,0,1,0,0,33,2.0,0.0,11,3.0,0,0,58,3,0,0,78261.0,78232.0,0.0,306353.0,78409.0,0.0,955.0,2250.0,0,0,True
804602,370203,True,0,12,0,0,1,12,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,4237.0,0.0,0.0,4237.0,0.0,0.0,269.0,269.0,0,0,True
1066292,370203,True,0,3,0,0,1,6,0,0,1,0,0,1,0.0,0.0,3,0.0,0,0,3,0,0,0,9.0,0.0,0.0,206.0,0.0,0.0,9.0,206.0,0,0,True
6978,370203,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,375.0,0.0,0.0,375.0,0.0,0.0,375.0,375.0,0,0,True
90719,370203,True,0,3,0,0,1,9,0,0,1,0,0,1,0.0,0.0,5,0.0,0,0,6,0,0,0,18.0,0.0,0.0,56452.0,0.0,0.0,18.0,162.0,0,0,True
874847,370203,True,0,8,0,0,1,23,0,0,1,0,0,5,0.0,0.0,6,0.0,0,0,10,0,0,0,150115.0,0.0,0.0,152055.0,0.0,0.0,262.0,836.0,0,0,True
460683,370203,True,0,7,0,1,1,18,0,1,1,0,0,6,0.0,1.0,8,0.0,0,0,11,0,0,0,63561.0,0.0,63364.0,63685.0,0.0,63364.0,424.0,705.0,0,0,True
