user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,Tag
867837,343886,True,0,2,0,0,1,5,0,1,1,0,0,2,0.0,0.0,1,0.0,1,0,3,0,1,0,3200.0,0.0,0.0,596020.0,0.0,595863.0,69.0,227.0,0,0,True
647347,343886,True,0,8,0,0,1,47,0,1,1,0,0,7,0.0,0.0,3,0.0,1,0,39,0,1,0,180327.0,0.0,0.0,708707.0,0.0,180338.0,253.0,1359.0,0,0,True
219639,343886,True,0,12,1,1,1,20,1,1,1,0,0,4,1.0,1.0,0,0.0,0,0,0,0,0,0,408.0,398.0,11.0,408.0,398.0,11.0,57.0,57.0,0,0,False
178980,343886,True,0,21,0,0,1,43,0,0,1,0,0,20,0.0,0.0,7,0.0,0,0,22,0,0,0,1014.0,0.0,0.0,3955.0,0.0,0.0,1014.0,2780.0,0,0,True
781350,343886,True,0,34,0,1,1,35,0,1,1,0,0,14,0.0,1.0,1,0.0,0,0,1,0,0,0,317721.0,0.0,318779.0,317721.0,0.0,318779.0,223.0,263.0,0,0,True
1101813,343886,True,0,14,0,0,1,15,0,0,1,0,0,14,0.0,0.0,1,0.0,0,0,1,0,0,0,640.0,0.0,0.0,726.0,0.0,0.0,640.0,726.0,0,0,True
625752,343886,True,0,3,0,0,1,5,0,0,1,0,0,2,0.0,0.0,1,0.0,0,0,2,0,0,0,181.0,0.0,0.0,255.0,0.0,0.0,181.0,255.0,0,0,True
125948,343886,True,0,11,0,1,1,11,0,1,1,0,0,9,0.0,1.0,0,0.0,0,0,0,0,0,0,49505.0,0.0,117.0,49505.0,0.0,117.0,298.0,298.0,0,0,True
771717,343886,True,0,2,0,0,1,7,1,1,1,0,0,2,0.0,0.0,4,1.0,1,0,5,1,1,0,305.0,0.0,0.0,1131673.0,1131676.0,346.0,68.0,349.0,0,0,True
272140,343886,True,0,6,0,0,1,8,0,0,1,0,0,3,0.0,0.0,2,0.0,0,0,2,0,0,0,34726.0,0.0,0.0,34726.0,0.0,0.0,46.0,53.0,0,0,True
691159,343886,True,0,10,0,0,1,10,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,6174.0,0.0,0.0,6174.0,0.0,0.0,116.0,116.0,0,0,True
444969,343886,True,0,30,0,1,2,32,0,1,2,1,245133.0,20,0.0,1.0,1,0.0,0,0,2,0,0,0,155191.0,0.0,155174.0,155191.0,0.0,155174.0,1103.0,1154.0,293.0,293.0,True
410646,343886,True,0,49,0,0,1,78,0,0,1,0,0,48,0.0,0.0,5,0.0,0,0,29,0,0,0,4000.0,0.0,0.0,92029.0,0.0,0.0,1060.0,2134.0,0,0,True
302821,343886,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,167.0,0.0,0.0,167.0,0.0,0.0,167.0,167.0,0,0,True
1002930,343886,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0,0,True
21813,343886,True,0,13,0,2,1,17,0,2,1,0,0,13,0.0,2.0,1,0.0,0,0,4,0,0,0,202140.0,0.0,200900.0,202140.0,0.0,200900.0,403.0,552.0,0,0,True
921090,343886,True,0,5,0,0,1,8,1,0,1,0,0,4,0.0,0.0,3,1.0,0,0,3,1,0,0,180.0,0.0,0.0,180.0,129.0,0.0,52.0,180.0,0,0,True
428204,343886,True,0,5,0,1,1,22,0,1,1,0,0,5,0.0,1.0,9,0.0,0,0,16,0,0,0,236.0,0.0,110.0,707.0,0.0,110.0,127.0,707.0,0,0,UnKnown
1127995,343886,True,0,9,0,0,1,12,0,0,1,0,0,5,0.0,0.0,3,0.0,0,0,3,0,0,0,392.0,0.0,0.0,392.0,0.0,0.0,244.0,392.0,0,0,True
916335,343886,True,0,2,0,0,1,6,0,0,1,0,0,1,0.0,0.0,2,0.0,0,0,4,0,0,0,19.0,0.0,0.0,77.0,0.0,0.0,19.0,77.0,0,0,True
965757,343886,True,0,7,0,0,1,39,0,0,1,0,0,7,0.0,0.0,7,0.0,0,0,32,0,0,0,33421.0,0.0,0.0,35664.0,0.0,0.0,334.0,1074.0,0,0,True
294308,343886,True,0,19,0,0,2,19,0,0,2,1,80.0,9,0.0,0.0,0,0.0,0,0,0,0,0,0,320.0,0.0,0.0,320.0,0.0,0.0,320.0,320.0,585.0,585.0,True
895789,343886,True,0,12,0,1,1,13,0,1,1,0,0,12,0.0,1.0,1,0.0,0,0,1,0,0,0,411877.0,0.0,284.0,411877.0,0.0,284.0,306.0,306.0,0,0,True
411285,343886,True,0,41,1,3,1,50,1,3,1,0,0,38,1.0,3.0,3,0.0,0,0,6,0,0,0,1671.0,1396.0,1630.0,1671.0,1396.0,1630.0,1143.0,1273.0,0,0,UnKnown
454333,343886,True,0,5,0,1,2,9,0,1,2,1,85393.0,4,0.0,1.0,1,0.0,0,0,4,0,0,0,63411.0,0.0,63271.0,64191.0,0.0,63271.0,143.0,266.0,173.0,173.0,True
471196,343886,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0,0,True
107884,343886,True,0,10,0,1,2,10,0,1,2,1,59.0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,93.0,0.0,-57.0,93.0,0.0,-57.0,93.0,93.0,26.0,26.0,True
531954,343886,True,0,3,0,0,1,12,0,0,2,0,0,2,0.0,0.0,1,0.0,0,0,1,0,0,0,1422.0,0.0,0.0,159590.0,0.0,0.0,110.0,110.0,0,0,True
1136840,343886,True,0,10,0,0,2,10,0,0,2,1,31.0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,189.0,0.0,0.0,189.0,0.0,0.0,189.0,189.0,31.0,31.0,True
413754,343886,True,0,9,0,2,1,9,0,2,1,0,0,8,0.0,2.0,0,0.0,0,0,0,0,0,0,135030.0,0.0,135002.0,135030.0,0.0,135002.0,354.0,354.0,0,0,True
1043965,343886,True,0,5,0,0,1,5,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,9850.0,0.0,0.0,9850.0,0.0,0.0,147.0,147.0,0,0,True
129330,343886,True,0,4,0,0,1,4,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,145.0,0,0,True
957600,343886,True,0,8,0,0,1,11,0,0,1,0,0,5,0.0,0.0,2,0.0,0,0,2,0,0,0,87.0,0.0,0.0,131.0,0.0,0.0,87.0,131.0,0,0,True
1030729,343886,True,0,8,0,0,1,8,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,75122.0,0.0,0.0,75122.0,0.0,0.0,68.0,68.0,0,0,True
334995,343886,True,0,11,0,0,1,18,0,0,1,0,0,10,0.0,0.0,0,0.0,0,0,0,0,0,0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,72.0,0,0,True
1136188,343886,True,0,13,0,0,1,13,0,0,1,0,0,13,0.0,0.0,0,0.0,0,0,0,0,0,0,358.0,0.0,0.0,358.0,0.0,0.0,358.0,358.0,0,0,True
471629,343886,True,0,5,0,0,1,5,0,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,191.0,0.0,0.0,191.0,0.0,0.0,191.0,191.0,0,0,True
175494,343886,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,46.0,0,0,True
560023,343886,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,80.0,0,0,True
493350,343886,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,21.0,0,0,True
181718,343886,True,0,14,0,0,1,14,0,0,1,0,0,14,0.0,0.0,0,0.0,0,0,0,0,0,0,56509.0,0.0,0.0,56509.0,0.0,0.0,156.0,156.0,0,0,True
584053,343886,True,0,14,0,0,1,15,0,0,1,0,0,13,0.0,0.0,1,0.0,0,0,1,0,0,0,5233.0,0.0,0.0,5277.0,0.0,0.0,175.0,219.0,0,0,True
560129,343886,True,0,15,0,1,1,19,0,1,1,0,0,14,0.0,1.0,2,0.0,0,0,4,0,0,0,29052.0,0.0,29040.0,355580.0,0.0,29040.0,490.0,547.0,0,0,True
94848,343886,True,0,12,0,0,2,12,0,0,2,1,72.0,9,0.0,0.0,0,0.0,0,0,0,0,0,0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,35.0,35.0,True
1114655,343886,True,0,3,0,1,1,3,0,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,39.0,0.0,33.0,39.0,0.0,33.0,39.0,39.0,0,0,False
864237,343886,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,245.0,0.0,0.0,245.0,0.0,0.0,245.0,245.0,0,0,True
254437,343886,True,0,2,0,0,1,20,0,0,1,0,0,2,0.0,0.0,3,0.0,0,0,18,0,0,0,251.0,0.0,0.0,177570.0,0.0,0.0,20.0,628.0,0,0,True
218351,343886,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0,0,True
128117,343886,True,0,8,0,0,1,13,1,0,1,0,0,5,0.0,0.0,0,0.0,0,0,0,0,0,0,711.0,0.0,0.0,711.0,-219395.0,0.0,33.0,33.0,0,0,True
691962,343886,True,0,10,0,0,1,10,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,515.0,0.0,0.0,515.0,0.0,0.0,200.0,200.0,0,0,True
1090012,343886,True,0,6,0,0,1,6,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0,0,True
974412,343886,True,0,3,0,0,1,7,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,577.0,0.0,0.0,577.0,0.0,0.0,54.0,54.0,0,0,True
742451,343886,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,44.0,0,0,True
483999,343886,True,0,9,0,0,1,9,0,0,1,0,0,9,0.0,0.0,0,0.0,0,0,0,0,0,0,4738.0,0.0,0.0,4738.0,0.0,0.0,167.0,167.0,0,0,True
605337,343886,True,0,11,0,0,1,11,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,141.0,0.0,0.0,141.0,0.0,0.0,141.0,141.0,0,0,True
770632,343886,True,0,4,0,0,1,4,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,49.0,0,0,True
673277,343886,True,0,7,0,0,1,7,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,27716.0,0.0,0.0,27716.0,0.0,0.0,245.0,245.0,0,0,True
1011871,343886,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0,0,True
518846,343886,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,210.0,0,0,True
875668,343886,True,0,7,1,0,1,13,1,0,1,0,0,7,1.0,0.0,4,0.0,0,0,5,0,0,0,624.0,544.0,0.0,321490.0,544.0,0.0,103.0,317.0,0,0,UnKnown
511012,343886,True,0,18,0,0,1,23,0,0,1,0,0,16,0.0,0.0,3,0.0,0,0,4,0,0,0,475.0,0.0,0.0,1598089.0,0.0,0.0,475.0,480.0,0,0,True
141776,147875,True,0,54,0,1,1,263,0,2,3,0,0,53,0.0,1.0,13,0.0,0,0,34,0,0,0,63971.0,0.0,63879.0,152730.0,0.0,63879.0,976.0,1547.0,0,0,True
508658,147875,True,0,14,0,1,1,15,0,1,1,0,0,14,0.0,1.0,1,0.0,0,0,1,0,0,0,131021.0,0.0,131014.0,131021.0,0.0,131014.0,587.0,587.0,0,0,True
904632,147875,True,0,17,0,1,3,18,0,1,3,2,35994.0,5,0.0,1.0,1,0.0,0,0,1,0,0,0,135.0,0.0,88.0,135.0,0.0,88.0,116.0,135.0,182.0,182.0,UnKnown
149379,147875,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,0,0,True
913974,147875,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0,0,0,True
621847,147875,True,0,5,0,1,1,5,0,1,1,0,0,5,0.0,1.0,0,0.0,0,0,0,0,0,0,556349.0,0.0,555992.0,556349.0,0.0,555992.0,478.0,478.0,0,0,True
822321,147875,True,0,52,0,0,1,60,0,0,1,0,0,50,0.0,0.0,3,0.0,0,0,8,0,0,0,24824.0,0.0,0.0,24824.0,0.0,0.0,889.0,980.0,0,0,True
806794,147875,True,0,6,0,0,1,6,0,0,1,0,0,6,0.0,0.0,0,0.0,0,0,0,0,0,0,1885.0,0.0,0.0,1885.0,0.0,0.0,416.0,416.0,0,0,True
554308,147875,True,0,5,0,0,1,7,0,0,1,0,0,3,0.0,0.0,1,0.0,0,0,2,0,0,0,764.0,0.0,0.0,764.0,0.0,0.0,195.0,310.0,0,0,True
1037817,147875,True,0,3,0,0,1,3,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,0,0,True
1087814,147875,True,0,5,0,2,1,20,0,2,2,0,0,3,0.0,2.0,4,0.0,0,0,12,0,0,0,572.0,0.0,573.0,583.0,0.0,573.0,269.0,583.0,0,0,UnKnown
598176,147875,True,0,20,1,1,1,30,1,1,1,0,0,19,1.0,1.0,5,0.0,0,0,10,0,0,0,3200.0,1605.0,1362.0,3363.0,1605.0,1362.0,721.0,1464.0,0,0,UnKnown
812525,147875,True,0,27,0,0,1,36,0,0,1,0,0,25,0.0,0.0,2,0.0,0,0,9,0,0,0,545.0,0.0,0.0,640.0,0.0,0.0,540.0,640.0,0,0,True
73950,147875,True,0,8,0,0,1,14,0,1,1,0,0,8,0.0,0.0,2,0.0,1,0,6,0,1,0,564.0,0.0,0.0,564.0,0.0,413.0,448.0,564.0,0,0,True
623249,147875,True,0,13,0,0,1,22,0,0,1,0,0,9,0.0,0.0,2,0.0,0,0,9,0,0,0,20809.0,0.0,0.0,22750.0,0.0,0.0,397.0,695.0,0,0,True
999941,147875,True,0,11,0,0,1,11,0,0,1,0,0,10,0.0,0.0,0,0.0,0,0,0,0,0,0,431.0,0.0,0.0,431.0,0.0,0.0,431.0,431.0,0,0,True
32097,147875,True,0,14,0,0,1,14,0,0,1,0,0,11,0.0,0.0,0,0.0,0,0,0,0,0,0,206857.0,0.0,0.0,206857.0,0.0,0.0,582.0,582.0,0,0,True
84036,147875,True,0,51,0,3,1,58,0,3,1,0,0,51,0.0,3.0,3,0.0,0,0,4,0,0,0,178534.0,0.0,148447.0,178534.0,0.0,148447.0,1440.0,1498.0,0,0,True
108878,147875,True,0,18,0,0,1,21,2,0,1,0,0,18,0.0,0.0,3,0.0,0,0,3,0,0,0,203657.0,0.0,0.0,203657.0,-1042098.0,0.0,1125.0,1207.0,0,0,True
791562,147875,True,0,16,0,0,1,18,0,0,1,0,0,14,0.0,0.0,2,0.0,0,0,2,0,0,0,2282.0,0.0,0.0,2282.0,0.0,0.0,379.0,409.0,0,0,True
1114918,147875,True,0,10,0,0,1,48,1,0,1,0,0,7,0.0,0.0,5,1.0,0,0,38,1,0,0,1176480.0,0.0,0.0,1176597.0,1176344.0,0.0,97.0,1089.0,0,0,True
785523,147875,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,286.0,0.0,0.0,286.0,0.0,0.0,286.0,286.0,0,0,True
804322,147875,True,0,4,0,1,1,4,0,1,1,0,0,3,0.0,1.0,0,0.0,0,0,0,0,0,0,224035.0,0.0,224023.0,224035.0,0.0,224023.0,12.0,12.0,0,0,True
96763,147875,True,0,10,0,1,1,11,0,1,1,0,0,10,0.0,1.0,1,0.0,0,0,1,0,0,0,776208.0,0.0,776159.0,776208.0,0.0,776159.0,339.0,339.0,0,0,True
643080,147875,True,0,1,0,0,1,4,0,0,1,0,0,1,0.0,0.0,1,0.0,0,0,3,0,0,0,259.0,0.0,0.0,683.0,0.0,0.0,259.0,683.0,0,0,True
569690,147875,True,0,13,0,1,1,16,0,1,1,0,0,13,0.0,1.0,1,0.0,0,0,3,0,0,0,172002.0,0.0,171930.0,172002.0,0.0,171930.0,424.0,677.0,0,0,True
797398,147875,True,0,4,0,0,1,5,0,0,1,0,0,3,0.0,0.0,1,0.0,0,0,1,0,0,0,127.0,0.0,0.0,134.0,0.0,0.0,127.0,134.0,0,0,True
673116,147875,True,0,2,0,1,1,6,0,1,1,0,0,2,0.0,1.0,2,0.0,0,0,4,0,0,0,700310.0,0.0,700303.0,700310.0,0.0,700303.0,8.0,45.0,0,0,True
247470,147875,True,0,29,0,0,1,29,0,0,1,0,0,24,0.0,0.0,0,0.0,0,0,0,0,0,0,257374.0,0.0,0.0,257374.0,0.0,0.0,303.0,303.0,0,0,True
34519,147875,True,0,8,0,0,1,13,0,0,1,0,0,8,0.0,0.0,1,0.0,0,0,5,0,0,0,8047.0,0.0,0.0,8047.0,0.0,0.0,475.0,766.0,0,0,True
970691,147875,True,0,20,3,2,1,26,4,3,1,0,0,16,2.0,2.0,3,1.0,1,0,5,1,1,0,180327.0,180380.0,180329.0,180327.0,180380.0,180329.0,818.0,1045.0,0,0,True
268785,147875,True,0,29,0,2,1,29,0,2,1,0,0,27,0.0,2.0,0,0.0,0,0,0,0,0,0,823.0,0.0,693.0,823.0,0.0,693.0,823.0,823.0,0,0,UnKnown
753307,147875,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,0,0,True
147226,147875,True,0,37,0,1,1,39,0,1,1,0,0,37,0.0,1.0,1,0.0,0,0,2,0,0,0,80228.0,0.0,79591.0,80228.0,0.0,79591.0,693.0,731.0,0,0,True
259434,147875,True,0,1,0,1,1,2,0,1,1,0,0,1,0.0,1.0,1,0.0,0,0,1,0,0,0,64027.0,0.0,64001.0,64047.0,0.0,64001.0,26.0,46.0,0,0,True
251537,147875,True,0,2,0,0,1,4,1,0,1,0,0,1,0.0,0.0,1,1.0,0,0,2,1,0,0,19.0,0.0,0.0,298032.0,298033.0,0.0,19.0,31.0,0,0,True
1076432,147875,True,0,17,0,1,1,21,0,1,1,0,0,17,0.0,1.0,2,0.0,0,0,4,0,0,0,4695.0,0.0,4604.0,544537.0,0.0,4604.0,610.0,654.0,0,0,True
183830,147875,True,0,8,0,0,1,8,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,147.0,0.0,0.0,147.0,0.0,0.0,147.0,147.0,0,0,True
1055335,147875,True,0,3,0,0,1,3,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,63.0,0,0,True
340385,147875,True,0,2,0,0,1,2,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0,0,0,True
1050273,147875,True,0,14,0,0,1,14,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,2519.0,0.0,0.0,2519.0,0.0,0.0,231.0,231.0,0,0,True
514223,147875,True,0,4,0,2,1,4,0,2,1,0,0,4,0.0,2.0,0,0.0,0,0,0,0,0,0,545757.0,0.0,545753.0,545757.0,0.0,545753.0,28.0,28.0,0,0,True
464218,147875,True,0,2,0,1,1,44,1,1,1,0,0,2,0.0,1.0,0,0.0,0,0,0,0,0,0,258862.0,0.0,258717.0,258862.0,-745445.0,258717.0,162.0,162.0,0,0,True
1008567,147875,True,0,24,0,1,1,59,0,1,1,0,0,20,0.0,1.0,8,0.0,0,0,35,0,0,0,941392.0,0.0,194713.0,1248008.0,0.0,194713.0,698.0,1492.0,0,0,True
624165,147875,True,0,11,1,0,1,13,1,0,1,0,0,8,1.0,0.0,1,0.0,0,0,2,0,0,0,276.0,270.0,0.0,276.0,270.0,0.0,168.0,276.0,0,0,UnKnown
1067516,147875,True,0,19,0,0,1,39,0,0,1,0,0,19,0.0,0.0,7,0.0,0,0,20,0,0,0,3146.0,0.0,0.0,10587.0,0.0,0.0,994.0,1725.0,0,0,True
770747,147875,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,164.0,0.0,0.0,164.0,0.0,0.0,164.0,164.0,0,0,True
739537,147875,True,0,14,0,0,1,14,0,0,1,0,0,9,0.0,0.0,0,0.0,0,0,0,0,0,0,186.0,0.0,0.0,186.0,0.0,0.0,186.0,186.0,0,0,True
765560,147875,True,0,14,0,1,1,18,0,1,1,0,0,14,0.0,1.0,3,0.0,0,0,4,0,0,0,5461.0,0.0,5294.0,97191.0,0.0,5294.0,445.0,496.0,0,0,UnKnown
446867,147875,True,0,14,0,0,1,36,1,0,1,0,0,12,0.0,0.0,7,1.0,0,0,22,1,0,0,76837.0,0.0,0.0,1332275.0,76088.0,0.0,225.0,1010.0,0,0,True
345880,147875,True,0,2,0,0,1,2,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,0,0,True
525996,147875,True,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,55.0,0,0,True
1107784,147875,True,0,10,0,0,1,10,0,0,1,0,0,10,0.0,0.0,0,0.0,0,0,0,0,0,0,531.0,0.0,0.0,531.0,0.0,0.0,531.0,531.0,0,0,True
796882,147875,True,0,10,0,0,1,10,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0,0,0,0,304.0,0.0,0.0,304.0,0.0,0.0,304.0,304.0,0,0,True
215726,147875,True,0,13,0,1,1,13,0,1,1,0,0,8,0.0,1.0,0,0.0,0,0,0,0,0,0,354230.0,0.0,354158.0,354230.0,0.0,354158.0,383.0,383.0,0,0,True
998958,147875,True,0,7,0,0,1,7,0,0,1,0,0,7,0.0,0.0,0,0.0,0,0,0,0,0,0,543.0,0.0,0.0,543.0,0.0,0.0,543.0,543.0,0,0,True
990292,147875,True,0,12,0,1,1,145,8,4,1,0,0,11,0.0,1.0,2,0.0,0,0,7,0,0,0,158729.0,0.0,158655.0,158729.0,-803824.0,158655.0,293.0,714.0,0,0,True
79493,147875,True,0,3,0,0,1,3,0,0,1,0,0,3,0.0,0.0,0,0.0,0,0,0,0,0,0,562.0,0.0,0.0,562.0,0.0,0.0,161.0,161.0,0,0,True
447008,147875,True,0,14,0,0,1,15,0,0,1,0,0,14,0.0,0.0,1,0.0,0,0,1,0,0,0,1033.0,0.0,0.0,1033.0,0.0,0.0,994.0,1033.0,0,0,True
663162,147875,True,0,28,0,0,1,28,0,0,1,0,0,25,0.0,0.0,0,0.0,0,0,0,0,0,0,534.0,0.0,0.0,534.0,0.0,0.0,534.0,534.0,0,0,True
