brand,brand_TransNum,brand_PvUser,brand_FavUser,brand_CartUser,brand_BuyUser,brand_PvNum,brand_FavNum,brand_CartNum,brand_BuyNum,brand_ViewPvUser,brand_ViewFavUser,brand_ViewCartUser,brand_ReBuyUser,brand_ReBuyNum,brand_ReBuyUserRate,brand_ReBuyNumRate,brand_AverageReBuyTimeGap,brand_PvToBuyRate,brand_FavToBuyRate,brand_CartToBuyRate,brand_AverageTimesFromPvToBuy,brand_AverageTimesFromFavToBuy,brand_AverageTimesFromCartToBuy,brand_AverageOtherNumFromPvToBuy,brand_AverageOtherNumFromFavToBuy,brand_AverageOtherNumFromCartToBuy,brand_AverageOtherNumFromBuyToBuy,brand_AverageOtherTimesFromPvToBuy,brand_AverageOtherTimesFromFavToBuy,brand_AverageOtherTimesFromCartToBuy,brand_AverageOtherTimesFromBuyToBuy,brand_AveragePvToBuyTime,brand_AverageFavToBuyTime,brand_AverageCartToBuyTime,brand_CateAveragePvToBuyTime,brand_CateAverageFavToBuyTime,brand_CateAverageCartToBuyTime,brand_AverageBrandViewTime,brand_AverageCateViewTime,brand_FraudUserNum,brand_FraudBuyNum,brand_FraudUserRate,brand_FraudNumRate,brand_AverageReBuyBrandViewTime,brand_AverageReBuyCateViewTime
199067,1886,1872,106,268,322,9179,109,283,355,1550,88,196,33,33,0.10248447204968944,1.0,43787.63636363636,0.172008547008547,3.0377358490566038,1.2014925373134329,7.133540372670807,0.049689440993788817,0.2453416149068323,2.111801242236025,0.052795031055900624,0.18944099378881987,0.046583850931677016,6.559006211180124,0.052795031055900624,0.20496894409937888,0.052795031055900624,72037.68322981366,5445.906832298137,38835.316770186335,154107.40062111802,10827.83850931677,59514.7298136646,164.18944099378882,345.2857142857143,6,5,0.003171247357293869,0.8333333333333334,183.93939393939394,270.5151515151515
127767,59,58,0,6,3,118,0,6,3,55,0,5,0,0,0,0,0,0.05172413793103448,0,0.5,5.333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,721.6666666666666,0.0,257.6666666666667,924.0,0.0,257.6666666666667,351.0,679.6666666666666,0,0,0,0,0,0
140230,138,136,7,21,10,356,7,21,10,126,5,18,0,0,0,0,0,0.07352941176470588,1.4285714285714286,0.47619047619047616,6.9,0.2,0.3,4.6,0.2,0.4,0.0,16.9,0.2,0.4,0.0,36107.4,94.1,33758.7,52849.7,165.1,34616.4,194.5,682.7,1,1,0.007194244604316547,1.0,0,0
175221,988,980,35,88,66,3066,37,99,76,914,33,66,6,10,0.09090909090909091,1.6666666666666667,192364.33333333334,0.0673469387755102,1.8857142857142857,0.75,9.272727272727273,0.045454545454545456,0.3333333333333333,1.196969696969697,0.0,0.09090909090909091,0.030303030303030304,3.4393939393939394,0.0,0.10606060606060606,0.030303030303030304,114997.92424242424,19.818181818181817,69731.10606060606,159716.25757575757,-21719.954545454544,91721.74242424243,294.6666666666667,406.9848484848485,0,0,0,0,251.0,414.1666666666667
40573,115,115,8,8,6,389,8,8,6,109,8,7,0,0,0,0,0,0.05217391304347826,0.75,0.75,7.0,0.0,0.16666666666666666,2.3333333333333335,0.0,0.0,0.0,6.833333333333333,0.0,0.0,0.0,13986.666666666666,0.0,13461.333333333334,64712.0,0.0,13461.333333333334,259.0,414.5,0,0,0,0,0,0
373216,423,421,14,40,7,1312,14,41,7,414,12,37,0,0,0,0,0,0.0166270783847981,0.5,0.175,10.142857142857142,0.2857142857142857,0.42857142857142855,2.2857142857142856,0.14285714285714285,0.0,0.14285714285714285,7.714285714285714,0.14285714285714285,0.0,0.14285714285714285,25292.714285714286,2641.0,21787.0,47745.28571428572,2641.714285714286,21787.0,323.85714285714283,557.1428571428571,1,1,0.0023584905660377358,1.0,0,0
143168,52,52,0,6,2,182,0,7,2,50,0,4,0,0,0,0,0,0.038461538461538464,0,0.3333333333333333,9.0,0.0,1.0,4.0,0.0,0.5,0.0,6.0,0.0,0.5,0.0,33951.5,0.0,33675.5,34033.0,0.0,33860.0,388.5,575.5,0,0,0,0,0,0
116804,179,179,7,1,1,358,8,1,1,178,7,1,0,0,0,0,0,0.00558659217877095,0.14285714285714285,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2340.0,0.0,0.0,2340.0,0.0,0.0,56.0,80.0,0,0,0,0,0,0
83281,599,597,35,63,34,2060,41,64,36,563,32,53,2,2,0.058823529411764705,1.0,529006.5,0.05695142378559464,0.9714285714285714,0.5396825396825397,8.794117647058824,0.11764705882352941,0.29411764705882354,3.088235294117647,0.08823529411764706,0.20588235294117646,0.11764705882352941,8.911764705882353,0.11764705882352941,0.20588235294117646,0.11764705882352941,43229.23529411765,18.294117647058822,42731.029411764706,193070.17647058822,2247.676470588235,71858.88235294117,218.6764705882353,467.61764705882354,0,0,0,0,154.5,154.5
78649,552,546,23,67,73,2206,24,73,79,473,19,47,5,6,0.0684931506849315,1.2,338957.4,0.1336996336996337,3.1739130434782608,1.0895522388059702,8.136986301369863,0.0547945205479452,0.3150684931506849,3.0821917808219177,0.1232876712328767,0.3150684931506849,0.0684931506849315,12.383561643835616,0.1232876712328767,0.3287671232876712,0.0684931506849315,60117.643835616436,3570.095890410959,30979.328767123287,184275.90410958903,21048.575342465752,49114.191780821915,236.78082191780823,508.26027397260276,1,1,0.0018083182640144665,1.0,356.2,411.2
97058,14,14,0,0,0,36,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89356,1184,1178,69,95,91,3727,72,100,99,1087,53,71,7,8,0.07692307692307693,1.1428571428571428,31681.428571428572,0.07724957555178268,1.318840579710145,0.9578947368421052,6.329670329670329,0.14285714285714285,0.24175824175824176,2.769230769230769,0.16483516483516483,0.14285714285714285,0.0989010989010989,8.714285714285714,0.17582417582417584,0.17582417582417584,0.0989010989010989,62835.73626373626,1661.1978021978023,28608.824175824175,189947.27472527474,21438.362637362636,42761.43956043956,166.69230769230768,387.1978021978022,5,5,0.004205214465937763,1.0,57.714285714285715,57.714285714285715
135086,133,132,8,18,14,381,9,20,14,118,6,16,0,0,0,0,0,0.10606060606060606,1.75,0.7777777777777778,6.428571428571429,0.21428571428571427,0.14285714285714285,1.2857142857142858,0.0,0.14285714285714285,0.07142857142857142,3.5,0.0,0.14285714285714285,0.14285714285714285,180917.7142857143,58168.92857142857,58283.21428571428,238580.0,58168.92857142857,104857.78571428571,176.35714285714286,247.57142857142858,1,1,0.007462686567164179,1.0,0,0
38507,19,19,0,1,1,42,0,1,1,18,0,0,0,0,0,0,0,0.05263157894736842,0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308761.0,0.0,308758.0,308761.0,0.0,308758.0,17.0,17.0,0,0,0,0,0,0
155887,165,164,8,6,3,388,8,6,3,161,8,5,0,0,0,0,0,0.018292682926829267,0.375,0.5,2.6666666666666665,0.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,6.0,0.0,0.3333333333333333,0.0,190687.0,0.0,190604.0,212540.66666666666,0.0,190667.66666666666,69.33333333333333,239.66666666666666,0,0,0,0,0,0
275876,360,343,20,65,39,1392,21,67,42,304,19,55,4,4,0.10256410256410256,1.0,10122.25,0.11370262390670553,1.95,0.6,6.666666666666667,0.05128205128205128,0.1794871794871795,2.1025641025641026,0.0,0.10256410256410256,0.02564102564102564,6.897435897435898,0.0,0.10256410256410256,0.02564102564102564,24280.666666666668,1849.5384615384614,-4487.384615384615,104462.17948717948,1849.5384615384614,-2794.974358974359,187.02564102564102,361.8205128205128,8,6,0.021739130434782608,0.75,58.25,58.25
419850,11,11,1,1,1,44,1,1,3,10,0,1,1,2,1.0,2.0,3146.0,0.09090909090909091,1.0,1.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,332448.0,332444.0,0.0,332448.0,332444.0,0.0,882.0,1058.0,0,0,0,0,20.0,257.0
301640,1091,1084,31,102,62,3090,33,111,66,1022,27,80,4,4,0.06451612903225806,1.0,209295.25,0.05719557195571956,2.0,0.6078431372549019,5.774193548387097,0.04838709677419355,0.3709677419354839,1.8225806451612903,0.016129032258064516,0.1774193548387097,0.016129032258064516,6.435483870967742,0.016129032258064516,0.1935483870967742,0.016129032258064516,143456.59677419355,985.2096774193549,65095.903225806454,235073.93548387097,11846.870967741936,65300.790322580644,162.53225806451613,324.7903225806452,3,3,0.002742230347349177,1.0,259.0,651.75
98618,85,84,2,10,3,193,2,10,3,81,2,10,0,0,0,0,0,0.03571428571428571,1.5,0.3,5.666666666666667,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,431.6666666666667,0.0,0.0,30124.333333333332,29340.333333333332,0.0,253.33333333333334,333.3333333333333,0,0,0,0,0,0
69568,23,22,0,1,1,40,0,1,1,21,0,1,0,0,0,0,0,0.045454545454545456,0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,306.0,0.0,0.0,44765.0,0.0,0.0,306.0,306.0,0,0,0,0,0,0
257229,7,7,1,0,1,24,1,0,1,6,1,0,0,0,0,0,0,0.14285714285714285,1.0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,135.0,0.0,0.0,1459444.0,0.0,0.0,135.0,147.0,0,0,0,0,0,0
380571,648,647,18,29,13,1516,18,29,13,634,18,27,0,0,0,0,0,0.02009273570324575,0.7222222222222222,0.4482758620689655,9.0,0.0,0.15384615384615385,2.1538461538461537,0.0,0.15384615384615385,0.0,5.384615384615385,0.0,0.15384615384615385,0.0,132281.92307692306,0.0,131032.84615384616,161197.92307692306,-318.0,155754.15384615384,182.3846153846154,410.9230769230769,0,0,0,0,0,0
19652,17,17,1,0,0,35,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22434,224,223,8,23,8,443,8,23,8,215,7,20,0,0,0,0,0,0.03587443946188341,1.0,0.34782608695652173,2.0,0.125,0.375,0.875,0.0,0.125,0.0,2.25,0.0,0.125,0.0,85062.25,44243.625,26094.625,108657.0,44243.625,37089.125,127.125,191.75,1,1,0.0044444444444444444,1.0,0,0
86309,2185,2171,61,138,83,5192,65,148,94,2088,53,117,8,11,0.0963855421686747,1.375,315258.0,0.03823122984799632,1.360655737704918,0.6014492753623188,6.9879518072289155,0.10843373493975904,0.26506024096385544,2.674698795180723,0.08433734939759036,0.21686746987951808,0.04819277108433735,6.9879518072289155,0.08433734939759036,0.21686746987951808,0.04819277108433735,126638.2891566265,13112.12048192771,76167.92771084337,227819.6746987952,18853.036144578313,83635.22891566265,246.93975903614458,472.73493975903614,2,2,0.0009144947416552355,1.0,277.25,322.25
69567,821,811,37,89,78,2959,38,99,81,733,32,73,2,3,0.02564102564102564,1.5,145.5,0.09617755856966707,2.108108108108108,0.8764044943820225,7.051282051282051,0.0641025641025641,0.20512820512820512,3.5,0.20512820512820512,0.14102564102564102,0.038461538461538464,12.794871794871796,0.21794871794871795,0.14102564102564102,0.038461538461538464,94254.21794871795,1602.448717948718,9895.48717948718,217912.2564102564,7249.5,35154.205128205125,196.24358974358975,562.3846153846154,2,2,0.002430133657351154,1.0,450.5,450.5
250070,2251,2244,84,166,81,6369,86,169,87,2163,79,146,5,6,0.06172839506172839,1.2,84090.2,0.03609625668449198,0.9642857142857143,0.4879518072289157,6.148148148148148,0.06172839506172839,0.2345679012345679,2.185185185185185,0.08641975308641975,0.19753086419753085,0.04938271604938271,6.62962962962963,0.08641975308641975,0.19753086419753085,0.04938271604938271,44240.38271604938,4107.666666666667,18691.0,184987.64197530865,29327.16049382716,76726.77777777778,166.19753086419752,407.71604938271605,3,3,0.0013309671694764862,1.0,159.0,315.2
177390,1250,1238,41,88,17,3701,41,92,18,1221,39,83,1,1,0.058823529411764705,1.0,569.0,0.013731825525040387,0.4146341463414634,0.19318181818181818,7.705882352941177,0.11764705882352941,0.29411764705882354,3.2941176470588234,0.17647058823529413,0.23529411764705882,0.0,10.882352941176471,0.17647058823529413,0.29411764705882354,0.0,111025.88235294117,10220.941176470587,66431.70588235294,369097.29411764705,37003.76470588235,87562.94117647059,213.64705882352942,510.3529411764706,1,1,0.0007993605115907274,1.0,207.0,207.0
427932,15,14,0,1,0,23,0,2,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146436,14,14,1,1,0,39,1,1,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37568,16,16,0,1,0,25,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149169,47,47,3,3,1,79,3,3,1,46,3,3,0,0,0,0,0,0.02127659574468085,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,365.0,0.0,0.0,365.0,0.0,0.0,36.0,365.0,0,0,0,0,0,0
190719,119,115,3,15,15,334,3,16,19,100,2,10,4,4,0.26666666666666666,1.0,150475.5,0.13043478260869565,5.0,1.0,4.933333333333334,0.06666666666666667,0.26666666666666666,2.2,0.0,0.0,0.06666666666666667,7.666666666666667,0.0,0.0,0.06666666666666667,4318.666666666667,7.8,3954.2,187955.66666666666,-16.466666666666665,3053.6,158.06666666666666,470.53333333333336,0,0,0,0,72.0,233.25
88573,191,190,8,10,4,649,8,10,4,186,8,9,0,0,0,0,0,0.021052631578947368,0.5,0.4,16.25,0.0,0.0,1.25,0.0,0.0,0.25,5.75,0.0,0.0,0.25,16203.0,0.0,-601.0,380116.75,0.0,-486.25,519.75,646.75,0,0,0,0,0,0
22427,115,113,3,12,8,269,3,12,10,105,3,9,2,2,0.25,1.0,322756.0,0.07079646017699115,2.6666666666666665,0.6666666666666666,5.5,0.0,0.375,5.0,0.125,0.5,0.0,11.875,0.125,0.625,0.0,17530.375,0.0,9903.375,63739.875,7326.25,17289.25,182.875,534.375,0,0,0,0,50.0,195.5
42862,142,141,3,8,11,371,3,8,13,130,3,6,2,2,0.18181818181818182,1.0,129944.5,0.07801418439716312,3.6666666666666665,1.375,5.636363636363637,0.0,0.18181818181818182,2.0,0.18181818181818182,0.0,0.0,9.090909090909092,0.18181818181818182,0.0,0.0,128224.81818181818,0.0,29286.272727272728,129984.54545454546,-13302.545454545454,-2416.4545454545455,147.0909090909091,448.09090909090907,2,3,0.013888888888888888,1.5,179.5,523.5
201798,291,291,20,34,8,1091,20,34,9,283,18,33,1,1,0.125,1.0,130.0,0.027491408934707903,0.4,0.23529411764705882,7.75,0.25,0.125,3.5,0.125,0.5,0.0,11.25,0.125,0.5,0.0,100431.75,150.75,19622.625,176455.625,5210.375,89745.125,281.875,629.125,0,0,0,0,230.0,230.0
76480,7,7,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391086,360,358,11,47,28,1104,11,50,31,330,8,38,3,3,0.10714285714285714,1.0,47194.333333333336,0.0782122905027933,2.5454545454545454,0.5957446808510638,7.678571428571429,0.07142857142857142,0.2857142857142857,2.0,0.10714285714285714,0.14285714285714285,0.0,5.178571428571429,0.10714285714285714,0.14285714285714285,0.0,40485.17857142857,-18091.75,26000.60714285714,238947.82142857142,10806.32142857143,53716.42857142857,221.14285714285714,376.4642857142857,0,0,0,0,250.33333333333334,250.33333333333334
392999,9,9,0,0,1,44,0,0,1,8,0,0,0,0,0,0,0,0.1111111111111111,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509557.0,0.0,0.0,509557.0,0.0,0.0,232.0,232.0,0,0,0,0,0,0
184990,62,62,0,4,2,122,0,7,2,60,0,3,0,0,0,0,0,0.03225806451612903,0,0.5,4.5,0.0,0.5,6.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,166900.5,0.0,166558.5,168616.0,-267594.5,-101034.5,146.5,400.5,0,0,0,0,0,0
105585,26,26,0,0,1,63,0,0,1,25,0,0,0,0,0,0,0,0.038461538461538464,0,0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,504692.0,0.0,0.0,504692.0,0.0,0.0,145.0,197.0,0,0,0,0,0,0
23726,17,17,0,3,1,49,0,3,1,16,0,2,0,0,0,0,0,0.058823529411764705,0,0.3333333333333333,9.0,0.0,1.0,5.0,1.0,2.0,0.0,14.0,1.0,3.0,0.0,733980.0,0.0,48441.0,894785.0,48225.0,894783.0,559.0,879.0,0,0,0,0,0,0
126481,128,124,3,7,8,401,3,7,8,116,2,5,0,0,0,0,0,0.06451612903225806,2.6666666666666665,1.1428571428571428,8.75,0.125,0.25,1.375,0.0,0.0,0.0,2.375,0.0,0.0,0.0,207868.25,23032.125,109.0,207904.25,23032.125,109.0,236.875,297.75,0,0,0,0,0,0
307078,4,4,0,1,3,15,0,1,3,1,0,0,0,0,0,0,0,0.75,0,3.0,4.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,0.0,105741.33333333333,0.0,104427.33333333333,120471.33333333333,0.0,119187.33333333333,110.0,195.0,0,0,0,0,0,0
146952,1683,1678,67,122,59,5428,67,123,65,1619,61,107,6,6,0.1016949152542373,1.0,24511.0,0.035160905840286055,0.8805970149253731,0.48360655737704916,8.88135593220339,0.1016949152542373,0.23728813559322035,1.9152542372881356,0.05084745762711865,0.23728813559322035,0.05084745762711865,7.9491525423728815,0.05084745762711865,0.23728813559322035,0.05084745762711865,23437.406779661018,16107.06779661017,14051.813559322034,336618.66101694916,25088.406779661018,97731.74576271187,295.3220338983051,533.3050847457627,3,3,0.0017793594306049821,1.0,187.66666666666666,232.33333333333334
396851,53,52,2,6,5,147,2,6,6,47,2,6,1,1,0.2,1.0,120727.0,0.09615384615384616,2.5,0.8333333333333334,3.4,0.0,0.0,1.8,0.2,0.2,0.0,4.4,0.2,0.2,0.0,175422.8,0.0,0.0,243966.4,240831.8,47.0,111.8,238.8,0,0,0,0,112.0,112.0
255698,24,22,0,2,2,71,0,2,2,20,0,2,0,0,0,0,0,0.09090909090909091,0,1.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,70.5,0.0,0.0,166.5,0.0,0.0,70.5,166.5,0,0,0,0,0,0
43282,12,12,1,2,0,31,1,2,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338629,121,119,3,16,13,321,3,17,14,106,3,11,1,1,0.07692307692307693,1.0,159.0,0.1092436974789916,4.333333333333333,0.8125,3.5384615384615383,0.0,0.46153846153846156,2.6153846153846154,0.0,0.23076923076923078,0.0,5.461538461538462,0.0,0.23076923076923078,0.0,113690.23076923077,0.0,113552.0,365808.3076923077,0.0,182153.15384615384,59.0,237.53846153846155,1,1,0.00819672131147541,1.0,155.0,155.0
2601,59,59,3,5,4,130,3,5,6,55,3,4,1,2,0.25,2.0,556.0,0.06779661016949153,1.3333333333333333,0.8,2.25,0.0,0.25,1.25,0.0,0.0,0.0,3.75,0.0,0.0,0.0,57621.5,0.0,13632.5,57650.25,0.0,13632.5,124.0,185.0,0,0,0,0,171.0,171.0
189675,1057,1046,55,94,91,3036,56,96,97,955,45,80,6,6,0.06593406593406594,1.0,129045.0,0.0869980879541109,1.6545454545454545,0.9680851063829787,6.527472527472527,0.10989010989010989,0.14285714285714285,2.5714285714285716,0.07692307692307693,0.10989010989010989,0.0989010989010989,9.340659340659341,0.07692307692307693,0.10989010989010989,0.10989010989010989,74058.59340659341,26041.395604395606,30071.67032967033,159964.05494505496,29180.252747252747,45406.18681318681,158.5934065934066,415.57142857142856,1,1,0.000945179584120983,1.0,106.0,163.83333333333334
121310,6,6,0,1,0,13,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357017,289,289,11,38,11,641,11,41,11,278,10,36,0,0,0,0,0,0.03806228373702422,1.0,0.2894736842105263,4.636363636363637,0.09090909090909091,0.18181818181818182,2.1818181818181817,0.18181818181818182,0.18181818181818182,0.09090909090909091,6.545454545454546,0.18181818181818182,0.2727272727272727,0.09090909090909091,46441.818181818184,7168.363636363636,14174.90909090909,118585.90909090909,35246.09090909091,39453.72727272727,168.54545454545453,308.45454545454544,0,0,0,0,0,0
279510,177,175,3,31,27,553,3,39,31,148,2,22,4,4,0.14814814814814814,1.0,18616.5,0.15428571428571428,9.0,0.8709677419354839,4.481481481481482,0.037037037037037035,0.37037037037037035,1.4074074074074074,0.037037037037037035,0.07407407407407407,0.0,3.7777777777777777,0.037037037037037035,0.07407407407407407,0.0,127723.33333333333,283.51851851851853,76074.14814814815,324845.0,3442.6296296296296,97470.77777777778,147.62962962962962,240.59259259259258,2,2,0.0111731843575419,1.0,150.5,371.0
147866,131,131,4,7,7,288,4,7,7,124,4,7,0,0,0,0,0,0.05343511450381679,1.75,1.0,5.714285714285714,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,3.2857142857142856,0.0,0.14285714285714285,0.0,230402.7142857143,0.0,0.0,381897.14285714284,0.0,83.28571428571429,210.42857142857142,280.14285714285717,0,0,0,0,0,0
110093,14,13,1,0,0,22,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
